listing_id,user_id,listing_type,property_type,bedrooms,bathrooms,parking_spaces,land_area_sqm,floor_area_sqm,year_built,region,city,suburb,asking_price,price_display,status,listed_date,sold_date,view_count,enquiry_count,rateable_value
14035,8947,Auction,Section,NULL,NULL,NULL,2142.6,NULL,1991,Wellington,Porirua,South,NULL,Auction,sold,2026-04-17 21:12:54,2026-07-06 21:12:54,772,73,NULL
14036,7230,Rent,Townhouse,4,1,2,999.5,149.9,NULL,Auckland,Manukau,South,981.71,$981pw,expired,2025-04-09 03:52:44,NULL,1114,62,NULL
14037,7039,Tender,Unit,4,1,1,NULL,191.6,1920,Manawatu-Wanganui,Whanganui,East,602880.25,Tender,withdrawn,2025-09-16 23:42:39,NULL,2299,121,"$460,708"
14038,8391,Sale,Townhouse,4,1,2,622.4,332.8,1980,Auckland,Manukau,East,909350.02,"$909,350",sold,2023-12-08 06:47:35,2023-12-31 06:47:35,5497,418,"$834,721"
14039,8254,Rent,Townhouse,5,1,3,208.2,119.8,1922,Taranaki,New Plymouth,North,738.39,$738pw,expired,2023-09-13 18:38:28,NULL,4465,222,NULL
14040,8381,Sale,House,2,2,1,700.2,292.4,2001,Wellington,Porirua,Central,1181993.74,$1.18M,under_offer,2023-08-24 22:17:51,NULL,6596,603,"$1,079,900"
14041,8515,Sale,Section,NULL,NULL,NULL,3895.8,NULL,1968,Bay of Plenty,Tauranga,Otumoetai,483393.58,"$483,393",sold,2023-12-16 23:34:47,2024-03-18 23:34:47,3335,302,"$346,044"
14042,7601,Auction,Lifestyle,3,3,1,17960.3,301.9,NULL,Wellington,Lower Hutt,Stokes Valley,NULL,Auction,active,2026-07-19 06:22:42,NULL,157,17,NULL
14043,8346,Auction,Lifestyle,2,3,2,38382.7,342.6,1944,Auckland,Auckland City,Parnell,2193347.13,Auction,under_offer,2026-06-04 04:14:11,NULL,377,20,"$1,955,273"
14044,8748,Tender,Section,NULL,NULL,NULL,3695.2,NULL,NULL,Wellington,Kapiti Coast,North,571523.01,Tender,sold,2024-01-29 09:42:17,2024-03-25 09:42:17,2941,226,"$482,097"
14045,8603,Sale,Lifestyle,4,2,2,58837.2,221.6,1977,Auckland,Papakura,North,2273139.2,$2.27M,sold,2025-03-16 20:47:17,2025-05-15 20:47:17,2864,169,"$1,696,526"
14046,6496,Tender,Section,NULL,NULL,NULL,3282.5,NULL,1973,Canterbury,Christchurch,Ilam,467581.82,Tender,expired,2026-05-09 10:14:00,NULL,680,78,"$399,703"
14047,7651,Rent,Townhouse,5,2,1,1171.7,285.3,2010,Wellington,Lower Hutt,Eastbourne,1002.12,$1002pw,sold,2026-01-06 18:04:53,2026-03-13 18:04:53,690,36,NULL
14048,7840,Sale,House,4,1,3,1112.7,259.0,2011,Wellington,Porirua,Central,1168033.94,$1.17M,sold,2025-08-03 18:58:12,2025-09-04 18:58:12,2290,173,"$916,285"
14049,7776,Rent,Lifestyle,4,1,3,20378.8,336.9,1966,Wellington,Porirua,East,1045.19,$1045pw,sold,2026-02-20 03:05:52,2026-03-23 03:05:52,959,81,NULL
14050,6376,Rent,Townhouse,4,2,2,800.0,304.4,1965,Taranaki,Stratford,Central,401.48,$401pw,sold,2025-07-24 12:40:04,2025-10-15 12:40:04,2225,67,NULL
14051,8486,Tender,House,5,1,2,517.6,134.0,1955,Bay of Plenty,Mount Maunganui,South,NULL,Tender,expired,2024-08-22 10:53:49,NULL,4315,460,NULL
14052,8213,Rent,Townhouse,4,1,2,390.7,189.5,2024,Manawatu-Wanganui,Levin,Central,384.39,$384pw,sold,2024-01-24 12:39:54,2024-02-25 12:39:54,6986,212,NULL
14053,7976,Deadline Sale,House,4,1,2,1019.4,110.7,NULL,Canterbury,Waimakariri,Central,1230342.98,$1.23M,sold,2024-09-14 18:16:10,2024-12-18 18:16:10,5256,544,"$1,068,974"
14054,487,Deadline Sale,House,3,1,3,400.3,185.4,2022,Auckland,Papakura,South,1137803.75,$1.14M,expired,2025-06-05 03:03:03,NULL,1759,83,"$810,557"
14055,6970,Deadline Sale,Apartment,3,1,1,NULL,51.4,1995,Auckland,Auckland City,Newmarket,657686.65,"$657,686",expired,2025-12-24 05:09:42,NULL,1492,127,"$580,935"
14056,3461,Sale,Section,NULL,NULL,NULL,2787.0,NULL,1927,Auckland,Franklin,South,736639.66,"$736,639",expired,2026-06-26 11:39:41,NULL,335,18,"$529,924"
14057,7298,Deadline Sale,House,4,3,2,327.6,119.7,1989,Otago,Wanaka,South,1502117.19,$1.50M,sold,2026-02-11 08:18:50,2026-06-04 08:18:50,821,75,"$1,135,172"
14058,7069,Sale,House,2,2,2,948.4,175.8,NULL,Canterbury,Ashburton,Central,837034.35,"$837,034",sold,2026-06-13 23:10:41,2026-07-23 23:10:41,444,30,"$686,468"
14059,8378,Rent,House,3,3,1,285.3,311.4,1935,Bay of Plenty,Mount Maunganui,Central,579.76,$579pw,sold,2025-01-05 06:30:28,2025-04-30 06:30:28,1278,57,NULL
14060,8315,Sale,Section,NULL,NULL,NULL,1031.1,NULL,NULL,Auckland,North Shore,Devonport,676065.42,"$676,065",expired,2026-01-01 00:54:00,NULL,1518,101,"$610,202"
14061,8954,Rent,Townhouse,3,2,2,423.4,213.3,2011,Canterbury,Waimakariri,Central,664.76,$664pw,sold,2024-02-26 20:17:24,2024-05-29 20:17:24,7006,816,NULL
14062,6744,Rent,Apartment,1,1,1,NULL,71.6,2020,Auckland,Auckland City,Newmarket,1109.23,$1109pw,sold,2025-01-10 00:28:18,2025-03-11 00:28:18,2958,125,NULL
14063,638,Deadline Sale,House,2,3,2,317.5,140.7,1922,Auckland,North Shore,Beach Haven,2454684.98,$2.45M,sold,2024-02-06 13:58:40,2024-03-23 13:58:40,6090,584,"$2,115,946"
14064,7074,Deadline Sale,House,2,3,3,1035.5,193.7,NULL,Waikato,Cambridge,South,943194.27,"$943,194",sold,2024-02-22 05:26:41,2024-03-11 05:26:41,4849,581,"$738,870"
14065,7972,Auction,Apartment,1,1,0,NULL,52.4,2015,Auckland,Waitakere,North,NULL,Auction,sold,2024-11-22 14:28:12,2025-01-29 14:28:12,2455,188,NULL
14066,1776,Rent,Apartment,2,2,0,NULL,48.0,1956,Canterbury,Timaru,West,855.7,$855pw,expired,2025-07-04 12:00:29,NULL,2392,175,NULL
14067,7214,Sale,House,3,2,3,649.1,244.3,2019,Manawatu-Wanganui,Feilding,North,833856.64,"$833,856",sold,2024-06-29 09:28:41,2024-09-29 09:28:41,4020,152,"$634,080"
14068,8115,Deadline Sale,House,5,3,3,606.8,279.9,2019,Auckland,Waitakere,West,2195133.46,$2.20M,withdrawn,2025-10-02 10:07:58,NULL,2188,151,"$1,742,830"
14069,7353,Sale,Apartment,1,1,1,NULL,147.8,2009,Auckland,Auckland City,St Heliers,762693.15,"$762,693",expired,2025-12-30 11:14:31,NULL,1539,49,"$645,679"
14070,8424,Sale,Townhouse,5,2,1,1070.0,319.3,1997,Auckland,North Shore,Milford,2473910.34,$2.47M,expired,2024-08-05 15:04:48,NULL,2021,148,"$2,236,972"
14071,7441,Deadline Sale,Unit,3,1,2,NULL,107.5,1967,Canterbury,Waimakariri,South,1183870.49,$1.18M,sold,2026-01-17 18:24:56,2026-03-21 18:24:56,1533,140,"$938,722"
14072,4123,Rent,Apartment,3,2,0,NULL,103.8,NULL,Waikato,Cambridge,West,1112.6,$1112pw,expired,2026-04-13 12:27:03,NULL,455,53,NULL
14073,7477,Sale,Townhouse,2,1,2,955.5,151.0,2005,Auckland,Auckland City,Mission Bay,1626942.75,$1.63M,sold,2025-05-18 21:45:23,2025-08-31 21:45:23,1164,104,"$1,199,202"
14074,8838,Sale,Apartment,2,2,0,NULL,58.3,1929,Wellington,Wellington City,Karori,773084.21,"$773,084",sold,2025-04-30 12:29:37,2025-08-26 12:29:37,1623,193,"$629,708"
14075,7906,Tender,Townhouse,3,1,3,1099.4,187.0,NULL,Wellington,Porirua,East,NULL,Tender,expired,2023-10-27 01:15:55,NULL,7158,244,NULL
14076,7689,Rent,House,2,2,2,775.0,335.9,NULL,Auckland,Auckland City,Remuera,670.39,$670pw,under_offer,2024-05-01 16:49:21,NULL,2104,166,NULL
14077,1963,Rent,House,3,3,2,388.2,118.7,2007,Bay of Plenty,Mount Maunganui,East,972.59,$972pw,sold,2025-04-04 17:16:28,2025-04-15 17:16:28,3186,221,NULL
14078,8805,Sale,Townhouse,3,2,2,758.3,343.5,NULL,Waikato,Taupo,West,851782.74,"$851,782",sold,2025-01-24 13:43:39,2025-03-19 13:43:39,2524,299,"$733,742"
14079,7975,Sale,Lifestyle,5,1,2,53811.7,200.5,1930,Canterbury,Timaru,North,599760.33,"$599,760",expired,2025-05-21 07:15:32,NULL,2179,80,"$566,221"
14080,7076,Rent,Apartment,3,1,2,NULL,119.1,NULL,Canterbury,Waimakariri,Central,926.78,$926pw,active,2026-07-23 22:30:35,NULL,127,11,NULL
14081,918,Rent,House,4,2,3,243.2,99.6,NULL,Wellington,Lower Hutt,Wainuiomata,595.49,$595pw,sold,2026-01-01 05:12:35,2026-04-18 05:12:35,767,54,NULL
14082,4712,Auction,Apartment,2,1,1,NULL,114.1,2024,Auckland,Papakura,East,1229810.89,Auction,sold,2023-12-08 18:17:30,2024-01-20 18:17:30,7131,430,"$1,074,531"
14083,7767,Rent,Townhouse,3,1,3,598.4,313.8,1985,Otago,Dunedin,St Clair,1057.44,$1057pw,sold,2025-12-21 12:39:06,2026-04-19 12:39:06,1421,151,NULL
14084,8861,Sale,Townhouse,2,2,1,201.8,250.4,1992,Wellington,Porirua,North,1037696.19,$1.04M,expired,2025-10-30 18:01:12,NULL,2028,180,"$825,924"
14085,7129,Deadline Sale,House,4,3,2,944.6,297.0,NULL,Canterbury,Ashburton,West,603481.64,"$603,481",under_offer,2024-12-08 08:25:35,NULL,4225,322,"$479,847"
14086,7348,Rent,House,4,1,3,207.1,211.7,2015,Wellington,Wellington City,Island Bay,1068.56,$1068pw,withdrawn,2025-09-01 11:25:34,NULL,1786,212,NULL
14087,7450,Sale,Rural,3,2,2,88346.4,127.2,1997,Taranaki,Stratford,East,1112039.66,$1.11M,withdrawn,2024-10-01 18:51:52,NULL,2128,172,"$1,051,248"
14088,4449,Rent,Unit,2,1,2,NULL,110.5,NULL,Canterbury,Waimakariri,Central,1011.5,$1011pw,sold,2024-02-10 16:40:44,2024-04-22 16:40:44,4621,321,NULL
14089,8567,Rent,Townhouse,3,2,2,661.8,327.5,1955,Canterbury,Waimakariri,West,395.63,$395pw,sold,2026-01-18 10:32:29,2026-02-16 10:32:29,1253,136,NULL
14090,8808,Rent,Apartment,2,1,0,NULL,66.3,1997,Waikato,Tauranga,Welcome Bay,964.12,$964pw,sold,2026-03-02 16:02:13,2026-04-12 16:02:13,1285,51,NULL
14091,8406,Sale,Townhouse,5,2,2,527.3,290.2,1961,Wellington,Wellington City,Mt Victoria,564678.88,"$564,678",withdrawn,2024-02-12 23:02:54,NULL,2228,239,"$420,210"
14092,7929,Sale,Townhouse,3,1,2,1143.2,282.0,1955,Auckland,Auckland City,Mission Bay,2398887.36,$2.40M,expired,2025-02-14 19:37:31,NULL,2299,197,"$2,243,305"
14093,7103,Rent,Apartment,1,1,2,NULL,84.4,1944,Auckland,Manukau,East,457.36,$457pw,sold,2026-01-12 08:04:59,2026-04-16 08:04:59,834,69,NULL
14094,7701,Deadline Sale,House,3,2,2,1074.1,172.3,NULL,Auckland,Waitakere,South,2129543.36,$2.13M,sold,2025-05-25 08:15:55,2025-07-07 08:15:55,2097,220,"$1,622,987"
14095,7634,Auction,House,3,2,3,732.5,340.3,1937,Wellington,Lower Hutt,Petone,NULL,Auction,sold,2026-02-12 13:14:24,2026-03-15 13:14:24,427,37,NULL
14096,7429,Auction,Unit,3,1,3,NULL,109.3,2019,Hawkes Bay,Napier,West,652133.51,Auction,sold,2024-07-12 05:41:31,2024-10-29 05:41:31,5016,348,"$553,178"
14097,7936,Auction,House,2,2,3,1069.2,143.0,1960,Auckland,Auckland City,Parnell,1663545.33,Auction,expired,2025-01-14 14:21:24,NULL,2202,230,"$1,260,411"
14098,7396,Sale,Section,NULL,NULL,NULL,4760.2,NULL,NULL,Northland,Whangarei,East,234968.12,"$234,968",sold,2026-04-15 23:16:02,2026-05-07 23:16:02,555,28,"$198,550"
14099,8179,Sale,Townhouse,3,2,1,461.9,105.6,2007,Auckland,Papakura,Central,1549369.77,$1.55M,expired,2025-09-15 11:09:47,NULL,2108,74,"$1,424,890"
14100,8113,Rent,Unit,5,1,3,NULL,91.8,NULL,Auckland,Manukau,Central,852.23,$852pw,sold,2023-11-26 03:27:44,2024-01-01 03:27:44,6641,452,NULL
14101,7271,Auction,Rural,3,1,3,88805.3,175.5,NULL,Bay of Plenty,Tauranga,Mount Maunganui,901916.27,Auction,sold,2025-09-29 13:01:20,2025-10-26 13:01:20,2138,117,"$802,879"
14102,7407,Deadline Sale,House,3,1,3,298.2,228.1,2005,Otago,Queenstown,Frankton,1976099.23,$1.98M,expired,2024-01-04 10:05:51,NULL,4691,310,"$1,508,592"
14103,7232,Tender,Unit,3,3,1,NULL,132.4,1994,Waikato,Cambridge,East,NULL,Tender,sold,2025-03-10 15:18:50,2025-05-20 15:18:50,3968,120,NULL
14104,7446,Auction,Apartment,1,2,1,NULL,80.1,2000,Manawatu-Wanganui,Palmerston North,East,NULL,Auction,expired,2023-08-28 23:44:14,NULL,2438,77,NULL
14105,7842,Sale,House,3,2,1,1076.7,247.1,1980,Canterbury,Christchurch,Merivale,811952.23,"$811,952",expired,2026-03-13 00:15:04,NULL,610,39,"$641,397"
14106,7641,Deadline Sale,Townhouse,3,2,3,433.6,344.8,1958,Hawkes Bay,Hastings,North,656265.81,"$656,265",sold,2024-05-30 19:24:00,2024-08-14 19:24:00,2291,193,"$487,672"
14107,7176,Sale,Apartment,1,1,1,NULL,142.1,1964,Wellington,Wellington City,Thorndon,781234.47,"$781,234",expired,2026-02-03 19:04:20,NULL,1288,119,"$733,852"
14108,8354,Auction,Unit,5,1,3,NULL,155.3,NULL,Northland,Paihia,South,NULL,Auction,sold,2023-08-19 04:03:31,2023-12-13 04:03:31,6141,502,NULL
14109,7913,Sale,Lifestyle,3,2,1,41063.8,331.0,2024,Auckland,Papakura,South,3181197.23,$3.18M,sold,2025-12-02 07:13:33,2026-01-19 07:13:33,1015,101,"$2,506,672"
14110,8098,Rent,House,3,3,1,465.8,80.2,NULL,Waikato,Rotorua,South,491.1,$491pw,withdrawn,2026-02-24 08:16:45,NULL,1360,152,NULL
14111,2417,Sale,House,2,2,1,810.1,144.1,1952,Auckland,Waitakere,Central,1184106.22,$1.18M,expired,2025-12-11 06:30:21,NULL,1742,204,"$1,002,758"
14112,7925,Sale,Townhouse,5,1,3,826.7,108.2,NULL,Gisborne,Gisborne,Central,899486.66,"$899,486",sold,2026-01-17 18:25:09,2026-02-22 18:25:09,546,64,"$741,193"
14113,8367,Tender,Section,NULL,NULL,NULL,3310.1,NULL,NULL,Wellington,Porirua,North,NULL,Tender,sold,2026-01-24 06:37:10,2026-03-06 06:37:10,1209,124,NULL
14114,8528,Sale,Apartment,3,1,2,NULL,65.4,1969,Auckland,Waitakere,South,1104632.03,$1.10M,expired,2025-03-12 01:39:49,NULL,1439,155,"$842,059"
14115,8097,Sale,House,4,2,2,737.8,257.1,1982,Canterbury,Christchurch,Ilam,993505.14,"$993,505",withdrawn,2024-04-29 01:30:50,NULL,6517,434,"$703,690"
14116,7930,Sale,House,3,2,2,492.2,340.3,NULL,Auckland,Auckland City,Mission Bay,874116.5,"$874,116",sold,2025-02-24 15:32:50,2025-03-10 15:32:50,1365,139,"$647,421"
14117,7727,Rent,Rural,4,2,2,81656.8,87.6,1923,Wellington,Wellington City,Breaker Bay,837.89,$837pw,under_offer,2024-12-22 12:36:30,NULL,2732,260,NULL
14118,8118,Auction,Lifestyle,2,2,3,32958.0,345.2,1936,Auckland,Waitakere,Central,2043423.64,Auction,sold,2026-07-06 01:37:50,2026-07-26 01:37:50,272,31,"$1,939,449"
14119,7773,Rent,House,4,2,3,908.7,128.6,NULL,Canterbury,Selwyn,Central,955.12,$955pw,sold,2025-03-24 04:42:14,2025-04-01 04:42:14,3765,176,NULL
14120,8118,Sale,House,3,1,1,902.0,135.2,NULL,Hawkes Bay,Hastings,Central,402194.31,"$402,194",expired,2025-07-31 07:14:14,NULL,2119,144,"$364,287"
14121,8955,Deadline Sale,House,3,3,3,829.3,133.7,1936,Waikato,Hamilton,Te Rapa,553293.7,"$553,293",expired,2025-11-21 02:37:54,NULL,2091,147,"$402,162"
14122,7184,Deadline Sale,Rural,5,1,1,16853.8,272.2,1961,Southland,Te Anau,North,883705.21,"$883,705",sold,2024-07-13 07:02:28,2024-07-23 07:02:28,3221,332,"$725,014"
14123,7117,Deadline Sale,Section,NULL,NULL,NULL,2115.8,NULL,1949,Wellington,Upper Hutt,East,322452.6,"$322,452",withdrawn,2024-09-19 08:08:24,NULL,2544,126,"$278,588"
14124,8681,Sale,Section,NULL,NULL,NULL,2685.5,NULL,1998,Hawkes Bay,Hastings,North,176583.46,"$176,583",withdrawn,2024-08-22 18:52:10,NULL,4185,407,"$130,157"
14125,8635,Deadline Sale,House,3,2,2,325.9,326.5,2005,Auckland,Auckland City,Newmarket,727192.29,"$727,192",sold,2025-11-13 17:21:12,2025-11-26 17:21:12,1205,133,"$522,874"
14126,2344,Sale,House,4,1,3,656.0,105.6,NULL,Auckland,Papakura,South,705375.25,"$705,375",under_offer,2025-06-24 13:07:13,NULL,2724,169,"$500,009"
14127,7088,Rent,House,3,1,1,864.4,345.6,1930,Taranaki,New Plymouth,Central,906.12,$906pw,sold,2023-10-22 06:15:07,2023-12-23 06:15:07,7375,737,NULL
14128,7910,Rent,House,4,3,2,298.4,221.3,1926,Canterbury,Timaru,West,1111.49,$1111pw,sold,2023-11-30 14:42:54,2024-03-12 14:42:54,3156,251,NULL
14129,8168,Sale,Rural,3,2,3,74218.0,291.5,NULL,Wellington,Kapiti Coast,West,2167228.49,$2.17M,sold,2024-10-31 06:05:45,2025-02-09 06:05:45,2993,108,"$1,770,225"
14130,7244,Sale,Lifestyle,4,1,2,78789.6,253.8,NULL,Wellington,Lower Hutt,Eastbourne,2173362.39,$2.17M,sold,2025-11-01 00:23:05,2026-02-28 00:23:05,2194,98,"$1,865,340"
14131,7616,Rent,Rural,2,3,2,44099.4,89.8,NULL,Auckland,North Shore,Milford,711.18,$711pw,withdrawn,2026-04-27 11:45:47,NULL,684,42,NULL
14132,7493,Rent,Townhouse,3,2,3,933.6,141.9,NULL,Southland,Invercargill,West,1096.16,$1096pw,sold,2026-06-22 21:53:06,2026-07-16 21:53:06,223,12,NULL
14133,7415,Sale,House,3,2,2,737.7,146.7,1991,Canterbury,Waimakariri,East,1446917.81,$1.45M,under_offer,2026-01-29 14:40:33,NULL,1383,150,"$1,283,804"
14134,3508,Tender,Townhouse,4,1,2,957.2,139.7,1965,Auckland,Papakura,Central,NULL,Tender,expired,2024-07-16 12:34:53,NULL,2198,104,NULL
14135,7639,Sale,Unit,2,1,2,NULL,289.5,2009,Waikato,Tauranga,Otumoetai,619370.11,"$619,370",under_offer,2025-12-31 17:19:04,NULL,1571,162,"$571,704"
14136,8098,Sale,Lifestyle,5,1,2,59079.7,110.0,1976,Auckland,Waitakere,West,1561640.21,$1.56M,under_offer,2024-09-16 21:14:04,NULL,4762,436,"$1,392,609"
14137,8451,Sale,Townhouse,4,1,1,1168.8,102.3,1977,Auckland,Papakura,North,1507069.81,$1.51M,expired,2023-11-27 05:27:34,NULL,2932,306,"$1,257,701"
14138,8048,Sale,House,3,2,3,758.0,336.6,1957,Wellington,Upper Hutt,East,988627.98,"$988,627",expired,2025-01-05 21:41:01,NULL,4523,482,"$816,847"
14139,8184,Auction,House,2,1,1,990.5,179.5,1942,Wellington,Upper Hutt,West,522139.21,Auction,expired,2024-08-07 19:01:37,NULL,3800,349,"$482,920"
14140,7538,Sale,House,3,2,2,669.1,163.7,1992,Waikato,Tauranga,Mount Maunganui,789390.93,"$789,390",withdrawn,2025-10-22 02:30:41,NULL,2145,97,"$699,288"
14141,8461,Sale,House,3,1,2,257.5,80.9,1943,Waikato,Rotorua,West,603154.27,"$603,154",withdrawn,2024-10-03 14:40:41,NULL,3685,398,"$438,026"
14142,7878,Sale,House,4,1,2,343.2,296.1,1989,Auckland,Papakura,Central,1993693.9,$1.99M,withdrawn,2025-03-22 00:42:40,NULL,3081,168,"$1,494,277"
14143,7582,Deadline Sale,Unit,3,2,1,NULL,319.4,1971,Hawkes Bay,Havelock North,West,529640.4,"$529,640",sold,2024-02-17 13:01:49,2024-06-03 13:01:49,4917,207,"$445,414"
14144,7740,Sale,House,4,2,2,272.6,92.0,NULL,Auckland,North Shore,Birkenhead,1348034.99,$1.35M,sold,2024-05-08 20:22:44,2024-06-11 20:22:44,3409,325,"$1,238,752"
14145,7613,Auction,Townhouse,3,2,1,1001.1,324.5,NULL,Bay of Plenty,Mount Maunganui,West,676959.62,Auction,sold,2026-07-01 22:48:36,2026-07-12 22:48:36,300,27,"$589,825"
14146,8661,Rent,House,4,1,2,304.4,105.6,1921,Auckland,Franklin,South,1062.68,$1062pw,expired,2024-06-16 15:40:40,NULL,5862,491,NULL
14147,7459,Deadline Sale,Unit,3,2,2,NULL,175.1,1939,Auckland,Papakura,East,983099.94,"$983,099",expired,2026-06-30 16:12:25,NULL,290,22,"$764,762"
14148,8542,Sale,Apartment,1,2,0,NULL,132.3,1955,Auckland,Papakura,North,985516.04,"$985,516",sold,2023-11-15 02:41:14,2024-02-29 02:41:14,7064,452,"$835,141"
14149,8627,Deadline Sale,Lifestyle,4,1,3,65558.5,157.8,1975,Wellington,Lower Hutt,Wainuiomata,1935907.83,$1.94M,sold,2024-11-15 14:15:28,2024-12-17 14:15:28,3605,205,"$1,661,787"
14150,8500,Rent,House,4,1,3,237.3,238.4,1951,Canterbury,Waimakariri,East,434.64,$434pw,expired,2024-08-19 18:27:11,NULL,3082,341,NULL
14151,7433,Rent,House,5,3,2,622.7,318.8,1953,Bay of Plenty,Rotorua,West,994.07,$994pw,sold,2024-06-10 00:21:57,2024-08-03 00:21:57,2592,232,NULL
14152,8456,Rent,House,4,1,3,249.0,183.2,1976,Canterbury,Ashburton,Central,1051.89,$1051pw,sold,2023-12-14 16:16:27,2024-03-01 16:16:27,6720,367,NULL
14153,7620,Sale,Unit,5,2,3,NULL,148.4,1932,Auckland,Papakura,Central,1549420.05,$1.55M,expired,2024-07-02 15:13:55,NULL,3018,333,"$1,399,264"
14154,7411,Sale,Section,NULL,NULL,NULL,810.1,NULL,1964,Waikato,Cambridge,East,262296.47,"$262,296",sold,2024-12-30 05:06:02,2025-01-09 05:06:02,1721,154,"$224,514"
14155,3615,Rent,Apartment,2,1,0,NULL,47.9,1931,Auckland,Manukau,South,617.6,$617pw,sold,2025-06-24 05:09:27,2025-08-15 05:09:27,3312,279,NULL
14156,8109,Rent,House,3,2,2,1182.4,230.3,1937,Bay of Plenty,Rotorua,South,451.3,$451pw,sold,2026-05-13 23:07:25,2026-05-23 23:07:25,362,35,NULL
14157,8425,Auction,House,4,2,2,661.7,180.2,1948,Canterbury,Ashburton,West,NULL,Auction,sold,2026-04-22 14:54:34,2026-04-30 14:54:34,671,26,NULL
14158,5395,Sale,Unit,3,2,2,NULL,172.2,2020,Northland,Kerikeri,East,308175.23,"$308,175",withdrawn,2026-05-31 20:07:57,NULL,312,13,"$279,107"
14159,8319,Sale,Townhouse,3,3,2,1092.2,201.9,NULL,Canterbury,Timaru,Central,586988.78,"$586,988",expired,2024-02-25 12:00:13,NULL,6480,694,"$421,899"
14160,7278,Sale,House,3,1,2,1062.0,344.9,1926,Auckland,Auckland City,Ponsonby,2413581.19,$2.41M,sold,2026-03-26 19:51:00,2026-05-18 19:51:00,698,28,"$2,227,868"
14161,7166,Sale,House,3,2,2,807.3,206.5,1970,Hawkes Bay,Napier,North,349780.8,"$349,780",sold,2025-01-04 11:13:41,2025-04-08 11:13:41,4033,368,"$262,352"
14162,7168,Rent,Apartment,3,1,1,NULL,141.9,1972,Wellington,Upper Hutt,South,1039.66,$1039pw,sold,2024-07-07 01:59:34,2024-09-09 01:59:34,2791,297,NULL
14163,7488,Sale,House,3,1,2,329.9,302.0,1937,Auckland,Auckland City,St Heliers,613055.23,"$613,055",sold,2025-06-30 06:54:26,2025-07-19 06:54:26,2604,85,"$452,568"
14164,9909,Auction,House,5,2,1,295.7,310.2,1976,Auckland,Auckland City,Epsom,NULL,Auction,under_offer,2026-03-22 08:31:30,NULL,1053,112,NULL
14165,8343,Tender,Rural,3,3,2,8760.5,274.1,NULL,Waikato,Hamilton,Te Rapa,1200804.7,Tender,sold,2024-02-05 12:07:19,2024-04-05 12:07:19,4816,574,"$1,036,515"
14166,7709,Deadline Sale,House,4,1,3,1037.4,222.4,1989,Wellington,Lower Hutt,Wainuiomata,1330497.59,$1.33M,expired,2025-08-17 02:28:39,NULL,2525,177,"$1,031,867"
14167,8085,Tender,House,2,1,2,586.7,339.2,2017,Auckland,Papakura,North,1820580.77,Tender,under_offer,2024-07-23 10:40:18,NULL,2585,127,"$1,423,934"
14168,8720,Tender,Apartment,2,2,2,NULL,71.3,1983,Auckland,Franklin,Central,NULL,Tender,under_offer,2025-01-14 23:51:26,NULL,4504,145,NULL
14169,7259,Sale,House,4,1,2,974.0,172.8,NULL,Waikato,Rotorua,East,1435988.83,$1.44M,withdrawn,2024-04-23 17:39:04,NULL,3171,183,"$1,085,722"
14170,7204,Sale,House,3,1,3,690.1,189.2,NULL,Auckland,Manukau,West,946808.57,"$946,808",expired,2025-03-10 16:35:38,NULL,3946,328,"$675,195"
14171,8898,Auction,House,5,1,2,864.1,202.6,1966,Canterbury,Christchurch,Sumner,1357707.13,Auction,expired,2024-11-11 20:01:22,NULL,4369,378,"$1,045,627"
14172,8868,Rent,Lifestyle,5,1,3,23757.2,149.6,NULL,Canterbury,Timaru,West,995.38,$995pw,sold,2025-12-07 00:17:55,2026-01-21 00:17:55,1321,128,NULL
14173,4509,Sale,House,5,3,1,540.4,185.9,1924,Waikato,Taupo,North,750787.35,"$750,787",sold,2025-10-24 15:32:28,2026-02-21 15:32:28,909,46,"$591,167"
14174,7390,Auction,House,5,1,3,291.7,302.7,1982,Auckland,Manukau,South,NULL,Auction,expired,2024-08-04 10:26:08,NULL,1822,126,NULL
14175,7714,Tender,Townhouse,3,2,2,508.8,126.5,1974,Canterbury,Timaru,Central,NULL,Tender,expired,2024-09-17 15:04:22,NULL,3430,116,NULL
14176,8919,Sale,House,2,1,2,795.0,179.4,NULL,Auckland,North Shore,Beach Haven,1083667.06,$1.08M,under_offer,2023-10-09 04:25:09,NULL,4049,341,"$803,352"
14177,4309,Auction,Section,NULL,NULL,NULL,3482.0,NULL,2006,Bay of Plenty,Mount Maunganui,North,NULL,Auction,sold,2023-09-24 22:41:37,2023-11-05 22:41:37,4149,356,NULL
14178,1450,Rent,Rural,5,3,2,89675.2,226.0,1981,Auckland,Auckland City,Remuera,964.96,$964pw,sold,2024-03-19 12:22:01,2024-05-28 12:22:01,3620,151,NULL
14179,7121,Sale,Section,NULL,NULL,NULL,4367.7,NULL,NULL,Manawatu-Wanganui,Levin,West,212830.89,"$212,830",sold,2025-08-06 00:39:00,2025-11-14 00:39:00,1840,71,"$153,450"
14180,7434,Rent,Section,NULL,NULL,NULL,669.5,NULL,1978,Nelson-Marlborough,Richmond,West,822.65,$822pw,withdrawn,2025-11-04 12:16:50,NULL,729,54,NULL
14181,7826,Deadline Sale,House,3,1,2,1033.1,308.9,1971,Otago,Oamaru,Central,547692.29,"$547,692",expired,2023-12-23 07:16:12,NULL,4240,423,"$511,015"
