contact_id,listing_id,listing_source,user_id,product_area,reason,created_date,resolved_date,resolution_time_hours,description,metadata
23589,18761,motors,3800,Motors,Fraud,2026-03-30 05:19:02,2026-03-30 22:21:08,17.04,Suspicious listing - possible scam,"{""channel"": ""App"", ""priority"": ""Low"", ""agent_id"": ""AGT-0047"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
23590,9854,jobs,9122,Jobs,Delivery,2025-08-31 22:21:17,2025-09-03 11:30:25,61.15,Courier lost package,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0016"", ""tags"": [""delivery""], ""escalated"": false}"
23591,NULL,NULL,8516,Marketplace,Account,2026-01-22 04:07:35,2026-01-22 12:53:32,8.77,Cannot reset password,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0038"", ""tags"": [""account"", ""escalation_risk""], ""escalated"": false}"
23592,7493,marketplace,27,Marketplace,Billing,2025-05-29 03:13:49,2025-05-29 16:24:04,13.17,Subscription billing query,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0009"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": false}"
23593,27694,marketplace,325,Marketplace,Fraud,2024-10-08 23:10:24,2024-10-11 10:52:31,59.7,Fake listing reported by multiple users,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0021"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
23594,18614,motors,7759,Motors,Listing Quality,2025-11-17 21:36:59,2025-11-18 05:39:12,8.04,Listing has incorrect category,"{""channel"": ""Email"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0048"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
23595,1114,marketplace,2882,Marketplace,Listing Quality,2026-02-18 14:16:07,2026-02-18 21:20:36,7.07,Price seems unrealistic,"{""channel"": ""Email"", ""priority"": ""High"", ""agent_id"": ""AGT-0023"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
23596,11787,property,8390,Property,Fraud,2024-09-22 19:43:54,2024-09-26 07:29:18,83.76,Account appears to be compromised,"{""channel"": ""Phone"", ""priority"": ""High"", ""agent_id"": ""AGT-0001"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": false}"
23597,934,motors,6418,Motors,Listing Quality,2025-05-24 17:34:34,2025-05-25 00:37:09,7.04,Listing has incorrect category,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0030"", ""tags"": [""listing_quality""], ""escalated"": false}"
23598,24784,marketplace,1013,Marketplace,Listing Quality,2025-01-28 07:17:32,2025-01-28 15:28:24,8.18,Description contains misleading information,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0042"", ""tags"": [""listing_quality""], ""escalated"": false}"
23599,2405,jobs,9597,Jobs,Fraud,2026-05-28 17:46:12,2026-06-02 10:35:54,112.83,Account appears to be compromised,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0032"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
23600,41874,marketplace,6258,Marketplace,Billing,2024-08-10 02:30:35,2024-08-12 12:00:58,57.51,Subscription billing query,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0046"", ""tags"": [""billing""], ""escalated"": false}"
23601,439,jobs,1696,Jobs,Billing,2023-11-01 05:27:06,NULL,NULL,Payment not processed correctly,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0022"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": false}"
23602,12475,motors,2379,Motors,Fraud,2024-03-25 22:49:09,2024-03-28 00:33:13,49.73,Item received does not match description,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0007"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": false}"
23603,NULL,NULL,4154,Marketplace,Account,2025-02-03 14:09:46,2025-02-04 03:09:33,13.0,Account suspended without explanation,"{""channel"": ""App"", ""priority"": ""Low"", ""agent_id"": ""AGT-0023"", ""tags"": [""account""], ""escalated"": false}"
23604,21675,marketplace,2842,Marketplace,Delivery,2024-04-02 11:44:51,2024-04-09 21:07:45,177.38,Courier lost package,"{""channel"": ""App"", ""priority"": ""Low"", ""agent_id"": ""AGT-0010"", ""tags"": [""delivery""], ""escalated"": false}"
23605,9682,motors,2823,Motors,Listing Quality,2025-07-17 17:06:41,2025-07-18 10:18:26,17.2,Description contains misleading information,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0021"", ""tags"": [""listing_quality""], ""escalated"": false}"
23606,3085,motors,352,Motors,Fraud,2024-05-20 12:27:16,2024-05-22 13:41:06,49.23,Item received does not match description,"{""channel"": ""Phone"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0038"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": true}"
23607,36539,marketplace,1573,Marketplace,Billing,2025-01-12 18:19:49,NULL,NULL,Payment not processed correctly,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0015"", ""tags"": [""billing""], ""escalated"": false}"
23608,NULL,NULL,9705,Motors,Account,2023-08-20 22:13:00,2023-08-21 11:31:25,13.31,Cannot reset password,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0011"", ""tags"": [""account""], ""escalated"": false}"
23609,NULL,NULL,1834,Marketplace,Account,2025-11-09 16:36:31,2025-11-10 03:13:56,10.62,Account suspended without explanation,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0006"", ""tags"": [""account""], ""escalated"": false}"
23610,38888,marketplace,5657,Marketplace,Fraud,2025-09-11 08:26:03,2025-09-14 00:34:56,64.15,Account appears to be compromised,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0044"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
23611,10845,marketplace,7379,Marketplace,Fraud,2025-12-02 06:42:21,NULL,NULL,Suspicious listing - possible scam,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0044"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": false}"
23612,NULL,NULL,747,Jobs,Account,2023-12-04 04:12:17,2023-12-04 20:51:51,16.66,Account suspended without explanation,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0017"", ""tags"": [""account"", ""escalation_risk""], ""escalated"": false}"
23613,40625,marketplace,822,Marketplace,Billing,2023-12-29 06:20:30,2023-12-30 11:13:27,28.88,Double-charged for feature upgrade,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0038"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": true}"
23614,11632,property,7170,Property,Listing Quality,2024-01-11 22:01:13,2024-01-12 08:14:10,10.22,Description contains misleading information,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0034"", ""tags"": [""listing_quality""], ""escalated"": false}"
23615,12830,property,5014,Property,Fraud,2026-06-06 08:02:20,2026-06-11 18:37:48,130.59,Suspicious listing - possible scam,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0016"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
23616,16032,marketplace,4714,Marketplace,Delivery,2025-01-25 08:14:08,2025-01-27 20:30:43,60.28,Tracking number not valid,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0045"", ""tags"": [""delivery""], ""escalated"": false}"
23617,657,marketplace,8725,Marketplace,Delivery,2024-07-31 06:39:09,2024-08-07 14:12:21,175.55,Item not received after 14 days,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0046"", ""tags"": [""delivery""], ""escalated"": false}"
23618,NULL,NULL,7308,Jobs,Account,2025-07-18 14:34:20,2025-07-19 04:45:59,14.19,Need to update email address,"{""channel"": ""Email"", ""priority"": ""High"", ""agent_id"": ""AGT-0033"", ""tags"": [""account"", ""escalation_risk""], ""escalated"": false}"
23619,44977,marketplace,3828,Marketplace,Fraud,2024-07-27 04:40:10,2024-07-31 08:13:06,99.55,Seller not responding after payment,"{""channel"": ""App"", ""priority"": ""High"", ""agent_id"": ""AGT-0045"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": false}"
23620,8125,marketplace,2353,Marketplace,Billing,2025-06-27 14:17:39,2025-06-29 09:52:22,43.58,Payment not processed correctly,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0045"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": false}"
23621,8001,marketplace,8142,Marketplace,Technical,2024-02-03 08:16:39,2024-02-03 14:09:44,5.88,Page not loading correctly on mobile,"{""channel"": ""Email"", ""priority"": ""High"", ""agent_id"": ""AGT-0048"", ""tags"": [""technical"", ""escalation_risk""], ""escalated"": false}"
23622,29441,marketplace,4337,Marketplace,Delivery,2025-05-22 07:18:10,2025-05-26 02:47:18,91.49,Tracking number not valid,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0040"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
23623,971,motors,5208,Motors,Listing Quality,2026-01-06 07:26:12,2026-01-07 04:14:01,20.8,Listing has incorrect category,"{""channel"": ""Phone"", ""priority"": ""High"", ""agent_id"": ""AGT-0009"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
23624,18620,motors,5429,Motors,Listing Quality,2026-03-15 13:07:37,2026-03-16 09:56:58,20.82,Photos are stock images not actual item,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0027"", ""tags"": [""listing_quality""], ""escalated"": false}"
23625,27655,marketplace,9801,Marketplace,Delivery,2024-07-16 15:53:20,2024-07-22 20:01:51,148.14,Wrong item delivered,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0039"", ""tags"": [""delivery""], ""escalated"": false}"
23626,3996,property,5981,Property,Listing Quality,2026-06-11 14:11:51,2026-06-11 18:10:24,3.98,Photos are stock images not actual item,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0027"", ""tags"": [""listing_quality""], ""escalated"": false}"
23627,NULL,NULL,8443,Marketplace,Account,2025-02-06 00:58:36,2025-02-06 08:45:52,7.79,Cannot reset password,"{""channel"": ""App"", ""priority"": ""High"", ""agent_id"": ""AGT-0004"", ""tags"": [""account"", ""escalation_risk""], ""escalated"": false}"
23628,NULL,NULL,9690,Motors,Account,2025-01-13 23:21:00,2025-01-14 04:21:25,5.01,Need to update email address,"{""channel"": ""App"", ""priority"": ""Low"", ""agent_id"": ""AGT-0044"", ""tags"": [""account""], ""escalated"": false}"
23629,2547,property,8001,Property,Billing,2023-08-17 14:04:09,2023-08-19 03:14:30,37.17,Double-charged for feature upgrade,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0020"", ""tags"": [""billing""], ""escalated"": false}"
23630,687,marketplace,3876,Marketplace,Listing Quality,2024-07-14 15:22:04,NULL,NULL,Duplicate listing reported,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0015"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": true}"
23631,1207,property,6046,Property,Billing,2024-08-14 11:01:09,2024-08-16 20:30:07,57.48,Need refund for cancelled listing,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0048"", ""tags"": [""billing""], ""escalated"": false}"
23632,5264,motors,7509,Motors,Billing,2024-06-28 10:59:16,2024-06-30 06:38:06,43.65,Double-charged for feature upgrade,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0048"", ""tags"": [""billing""], ""escalated"": false}"
23633,NULL,NULL,2352,Property,Account,2026-01-09 16:16:18,2026-01-10 04:49:27,12.55,Need to update email address,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0032"", ""tags"": [""account""], ""escalated"": false}"
23634,19628,marketplace,1762,Marketplace,Delivery,2023-11-09 23:40:58,2023-11-13 04:06:37,76.43,Item not received after 14 days,"{""channel"": ""App"", ""priority"": ""Low"", ""agent_id"": ""AGT-0001"", ""tags"": [""delivery""], ""escalated"": false}"
23635,25561,marketplace,7148,Marketplace,Listing Quality,2024-04-12 01:20:16,2024-04-12 16:55:07,15.58,Listing has incorrect category,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0029"", ""tags"": [""listing_quality""], ""escalated"": false}"
23636,8174,property,4259,Property,Technical,2023-08-16 06:13:05,2023-08-16 10:59:13,4.77,Cannot edit listing details,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0024"", ""tags"": [""technical""], ""escalated"": false}"
23637,13879,property,6175,Property,Technical,2026-08-05 05:16:30,2026-08-05 13:20:54,8.07,Unable to upload photos to listing,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0028"", ""tags"": [""technical""], ""escalated"": false}"
23638,33052,marketplace,2354,Marketplace,Listing Quality,2026-08-17 03:22:04,2026-08-17 15:42:39,12.34,Description contains misleading information,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0007"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
23639,NULL,NULL,6400,Property,Account,2026-01-02 00:56:53,2026-01-02 17:23:25,16.44,Requesting account deletion,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0031"", ""tags"": [""account""], ""escalated"": false}"
23640,12565,property,2277,Property,Billing,2025-03-25 07:46:26,2025-03-28 05:06:08,69.33,Double-charged for feature upgrade,"{""channel"": ""Email"", ""priority"": ""High"", ""agent_id"": ""AGT-0050"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": false}"
23641,9610,marketplace,9626,Marketplace,Technical,2026-08-22 14:18:33,2026-08-23 18:03:41,27.75,Cannot edit listing details,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0035"", ""tags"": [""technical""], ""escalated"": false}"
23642,34776,marketplace,3925,Marketplace,Billing,2024-02-27 17:26:37,2024-03-01 03:21:06,57.91,Payment not processed correctly,"{""channel"": ""App"", ""priority"": ""Low"", ""agent_id"": ""AGT-0050"", ""tags"": [""billing""], ""escalated"": false}"
23643,6423,motors,6379,Motors,Fraud,2024-08-15 11:52:53,2024-08-21 01:18:10,133.42,Account appears to be compromised,"{""channel"": ""Phone"", ""priority"": ""Low"", ""agent_id"": ""AGT-0030"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
23644,13987,motors,2716,Motors,Fraud,2026-06-17 22:50:09,2026-06-20 04:16:49,53.44,Item received does not match description,"{""channel"": ""Email"", ""priority"": ""High"", ""agent_id"": ""AGT-0022"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": false}"
23645,15793,motors,3187,Motors,Delivery,2025-08-08 07:52:51,2025-08-15 23:56:20,184.06,Wrong item delivered,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0015"", ""tags"": [""delivery""], ""escalated"": false}"
23646,13527,motors,1263,Motors,Fraud,2024-08-18 16:44:03,2024-08-19 15:34:54,22.85,Account appears to be compromised,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0015"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
23647,6259,motors,9466,Motors,Fraud,2024-06-16 10:58:52,2024-06-19 14:53:49,75.92,Account appears to be compromised,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0026"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
23648,10899,motors,9844,Motors,Listing Quality,2024-07-22 15:04:44,2024-07-23 14:53:11,23.81,Price seems unrealistic,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0047"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
23649,NULL,NULL,602,Jobs,Account,2023-11-03 17:11:54,NULL,NULL,Account suspended without explanation,"{""channel"": ""Email"", ""priority"": ""High"", ""agent_id"": ""AGT-0020"", ""tags"": [""account"", ""escalation_risk""], ""escalated"": false}"
23650,14170,property,4765,Property,Listing Quality,2025-10-26 04:40:33,NULL,NULL,Duplicate listing reported,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0035"", ""tags"": [""listing_quality""], ""escalated"": false}"
23651,3484,motors,2171,Motors,Listing Quality,2023-08-20 15:42:58,2023-08-21 04:50:11,13.12,Listing has incorrect category,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0039"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
23652,14616,jobs,669,Jobs,Delivery,2026-03-18 04:12:06,2026-03-21 14:57:13,82.75,Item arrived damaged,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0025"", ""tags"": [""delivery""], ""escalated"": false}"
23653,8821,motors,2778,Motors,Listing Quality,2026-02-15 18:34:45,2026-02-16 05:37:35,11.05,Duplicate listing reported,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0040"", ""tags"": [""listing_quality""], ""escalated"": false}"
23654,13234,marketplace,2584,Marketplace,Listing Quality,2025-05-16 11:39:17,2025-05-16 21:45:58,10.11,Listing has incorrect category,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0021"", ""tags"": [""listing_quality""], ""escalated"": false}"
23655,4442,jobs,4300,Jobs,Listing Quality,2025-10-24 06:11:06,2025-10-24 14:37:20,8.44,Price seems unrealistic,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0021"", ""tags"": [""listing_quality""], ""escalated"": false}"
23656,2825,jobs,5445,Jobs,Technical,2024-02-10 23:26:38,2024-02-11 18:46:59,19.34,Cannot edit listing details,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0046"", ""tags"": [""technical""], ""escalated"": false}"
23657,36032,marketplace,9070,Marketplace,Listing Quality,2024-12-17 22:52:03,2024-12-18 21:28:06,22.6,Photos are stock images not actual item,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0044"", ""tags"": [""listing_quality""], ""escalated"": false}"
23658,13727,property,306,Property,Technical,2026-08-06 16:18:26,2026-08-07 10:16:51,17.97,Unable to upload photos to listing,"{""channel"": ""Phone"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0024"", ""tags"": [""technical""], ""escalated"": false}"
23659,4613,marketplace,6980,Marketplace,Delivery,2025-01-08 07:13:26,2025-01-10 00:37:12,41.4,Courier lost package,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0042"", ""tags"": [""delivery""], ""escalated"": false}"
