listing_id,user_id,category,subcategory,title,condition,asking_price,buy_now_price,region,city,status,listed_date,close_date,sold_date,shipping_available,accepts_offers,view_count,watchlist_count,bid_count
36347,1933,Collectables,Stamps,Used - Like New Sony Stamps Item,Used - Like New,1218.86,NULL,Hawkes Bay,Napier,sold,2026-06-13 16:17:21,2026-06-22 16:17:21,2026-06-21 16:17:21,True,False,132,12,5
36348,8114,Collectables,Vintage,Used - Good Breville Vintage Item,Used - Good,4899.34,5698.56,Gisborne,Gisborne,sold,2024-04-29 23:39:31,2024-05-11 23:39:31,2024-05-11 23:39:31,False,False,1886,228,2
36349,7209,Toys & Games,Puzzles,New Adidas Puzzles Item,New,14.5,NULL,Bay of Plenty,Whakatane,sold,2023-08-28 03:59:57,2023-09-10 03:59:57,2023-08-29 03:59:57,False,False,705,72,5
36350,9896,Home & Living,Lighting,Used - Like New Breville Lighting Item,Used - Like New,111.64,NULL,Wellington,Lower Hutt,sold,2024-08-30 18:15:24,2024-09-12 18:15:24,2024-09-10 18:15:24,False,False,2011,395,3
36351,1264,Sports,Gym Equipment,New Giant Gym Equipment Item,New,103.64,NULL,Auckland,Waitakere,sold,2026-08-05 20:00:30,2026-08-13 20:00:30,2026-08-18 20:00:30,False,True,77,7,4
36352,9858,Toys & Games,Dolls,Used - Like New LG Dolls Item,Used - Like New,197.92,NULL,Wellington,Lower Hutt,sold,2023-11-08 09:07:52,2023-11-15 09:07:52,2023-11-16 09:07:52,True,True,1883,343,8
36353,5118,Health & Beauty,Supplements,Used - Good Dyson Supplements Item,Used - Good,99.24,109.44,Wellington,Wellington City,closed,2024-01-13 09:18:55,2024-01-25 09:18:55,NULL,True,False,743,83,2
36354,4253,Toys & Games,Building Sets,Used - Good Sony Building Sets Item,Used - Good,22.32,27.02,Otago,Dunedin,closed,2023-08-28 23:11:11,2023-09-05 23:11:11,NULL,True,True,2474,463,0
36355,8128,Toys & Games,Puzzles,New Samsung Puzzles Item,New,328.47,NULL,Waikato,Tauranga,closed,2026-06-06 18:21:37,2026-06-19 18:21:37,NULL,True,False,115,16,0
36356,7803,Collectables,Stamps,Used - Average Giant Stamps Item,Used - Average,3398.07,NULL,Auckland,North Shore,sold,2026-03-05 17:11:37,2026-03-17 17:11:37,2026-03-11 17:11:37,False,True,535,103,2
36357,8584,Collectables,Vintage,Used - Good Breville Vintage Item,Used - Good,4265.66,5383.86,Wellington,Wellington City,closed,2023-08-04 22:46:08,2023-08-17 22:46:08,NULL,True,True,1596,263,3
36358,7502,Books & Music,CDs,Used - Good Dyson CDs Item,Used - Good,130.85,NULL,Wellington,Wellington City,withdrawn,2025-02-20 22:58:43,2025-02-28 22:58:43,NULL,False,True,713,140,0
36359,3409,Collectables,Stamps,New Giant Stamps Item,New,960.16,NULL,Waikato,Tauranga,sold,2023-08-17 18:22:47,2023-08-31 18:22:47,2023-08-28 18:22:47,True,True,1529,237,1
36360,7341,Baby & Kids,Car Seats,Used - Good Kathmandu Car Seats Item,Used - Good,227.72,NULL,Gisborne,Gisborne,withdrawn,2024-01-27 15:53:42,2024-02-10 15:53:42,NULL,True,True,1756,228,1
36361,1150,Clothing,Women's,Used - Average Lego Women's Item,Used - Average,309.06,393.51,Auckland,Papakura,closed,2024-12-17 03:41:39,2024-12-31 03:41:39,NULL,True,True,445,39,1
36362,4279,Toys & Games,Dolls,Used - Good Fisher & Paykel Dolls Item,Used - Good,210.85,NULL,Auckland,North Shore,sold,2024-08-24 04:53:06,2024-09-04 04:53:06,2024-08-29 04:53:06,True,True,479,66,5
36363,8879,Collectables,Stamps,New Giant Stamps Item,New,2408.7,NULL,Auckland,Manukau,closed,2024-08-09 15:28:44,2024-08-18 15:28:44,NULL,True,False,783,147,2
36364,5107,Computers,Storage,Used - Like New Fisher & Paykel Storage Item,Used - Like New,885.8,NULL,Bay of Plenty,Mount Maunganui,closed,2026-05-02 04:44:32,2026-05-09 04:44:32,NULL,True,True,158,19,3
36365,1548,Clothing,Shoes,Used - Like New Trek Shoes Item,Used - Like New,80.46,96.54,Northland,Kerikeri,sold,2025-11-12 15:53:13,2025-11-25 15:53:13,2025-11-13 15:53:13,True,True,646,85,3
36366,480,Health & Beauty,Fragrance,New Adidas Fragrance Item,New,263.51,291.85,Wellington,Lower Hutt,closed,2025-06-09 23:21:39,2025-06-19 23:21:39,NULL,True,True,681,36,0
36367,3654,Home & Living,Bedding,Used - Good Breville Bedding Item,Used - Good,59.65,NULL,Auckland,Auckland City,closed,2024-04-29 16:34:05,2024-05-11 16:34:05,NULL,False,True,1208,222,0
36368,4302,Health & Beauty,Haircare,Used - Good Kathmandu Haircare Item,Used - Good,478.78,574.62,Hawkes Bay,Napier,sold,2024-06-28 22:10:01,2024-07-09 22:10:01,2024-07-08 22:10:01,False,False,2144,271,2
36369,9153,Clothing,Accessories,New Breville Accessories Item,New,166.28,NULL,Canterbury,Ashburton,sold,2025-05-20 14:15:06,2025-06-02 14:15:06,2025-05-31 14:15:06,True,False,857,168,0
36370,9740,Electronics,Phones,New Sony Phones Item,New,1194.88,NULL,Canterbury,Ashburton,closed,2025-01-12 17:49:42,2025-01-24 17:49:42,NULL,True,True,1169,217,3
36371,582,Health & Beauty,Skincare,Used - Good Kathmandu Skincare Item,Used - Good,86.26,98.99,Bay of Plenty,Mount Maunganui,sold,2026-05-31 12:25:12,2026-06-10 12:25:12,2026-06-07 12:25:12,True,True,178,25,8
36372,2204,Sports,Golf,Used - Like New Lego Golf Item,Used - Like New,563.35,731.38,Northland,Kerikeri,sold,2026-08-06 02:42:22,2026-08-18 02:42:22,2026-08-09 02:42:22,False,True,60,5,0
36373,3618,Books & Music,Vinyl Records,Used - Like New Lego Vinyl Records Item,Used - Like New,108.09,NULL,Waikato,Taupo,sold,2024-11-02 16:19:03,2024-11-10 16:19:03,2024-11-10 16:19:03,True,True,814,108,1
36374,1626,Home & Living,Appliances,Used - Average Trek Appliances Item,Used - Average,57.04,66.3,Wellington,Lower Hutt,sold,2023-12-25 01:35:24,2024-01-08 01:35:24,2024-01-01 01:35:24,True,True,560,90,3
36375,8843,Toys & Games,Board Games,Used - Like New Dyson Board Games Item,Used - Like New,114.19,129.44,Manawatu-Wanganui,Feilding,closed,2026-05-07 00:28:40,2026-05-21 00:28:40,NULL,True,True,276,41,3
36376,4697,Collectables,Stamps,Used - Like New Kathmandu Stamps Item,Used - Like New,3274.42,NULL,Auckland,Franklin,withdrawn,2024-05-16 11:31:17,2024-05-24 11:31:17,NULL,True,False,2084,226,2
36377,7508,Toys & Games,Outdoor Toys,Used - Good Adidas Outdoor Toys Item,Used - Good,470.84,NULL,Nelson-Marlborough,Blenheim,sold,2025-06-20 12:27:47,2025-07-03 12:27:47,2025-07-01 12:27:47,True,True,1091,121,8
36378,3822,Collectables,Antiques,Used - Like New Breville Antiques Item,Used - Like New,3494.58,4124.11,Hawkes Bay,Napier,sold,2026-06-27 09:01:58,2026-07-05 09:01:58,2026-07-06 09:01:58,True,True,105,19,4
36379,7434,Sports,Cycling,New Apple Cycling Item,New,1789.0,NULL,Waikato,Taupo,closed,2023-12-11 12:03:33,2023-12-24 12:03:33,NULL,False,False,802,145,3
36380,8296,Home & Living,Garden,Used - Like New Sony Garden Item,Used - Like New,416.78,509.05,Canterbury,Selwyn,sold,2025-02-12 17:40:59,2025-02-20 17:40:59,2025-02-19 17:40:59,True,False,1644,225,5
36381,3418,Computers,Networking,Used - Good LG Networking Item,Used - Good,4317.14,NULL,Auckland,Franklin,sold,2024-09-12 07:52:44,2024-09-21 07:52:44,2024-09-19 07:52:44,True,False,1226,177,8
36382,1386,Home & Living,Appliances,New Apple Appliances Item,New,412.41,535.67,Canterbury,Ashburton,sold,2026-06-04 08:13:50,2026-06-12 08:13:50,2026-06-08 08:13:50,True,True,119,11,5
36383,8154,Computers,Peripherals,Used - Average LG Peripherals Item,Used - Average,549.46,645.78,Auckland,North Shore,sold,2024-04-22 17:03:01,2024-05-04 17:03:01,2024-04-29 17:03:01,True,True,1021,59,2
36384,6862,Clothing,Women's,Used - Good Adidas Women's Item,Used - Good,266.63,313.39,Auckland,Manukau,sold,2023-12-02 18:45:45,2023-12-10 18:45:45,2023-12-03 18:45:45,False,True,2708,204,6
36385,6249,Computers,Storage,Used - Average Nike Storage Item,Used - Average,2116.63,NULL,Wellington,Lower Hutt,closed,2023-09-06 03:24:20,2023-09-15 03:24:20,NULL,False,True,2901,396,3
36386,8337,Sports,Cycling,Used - Good Apple Cycling Item,Used - Good,950.43,NULL,Auckland,Franklin,sold,2024-10-27 14:21:03,2024-11-07 14:21:03,2024-11-02 14:21:03,False,True,1205,73,1
36387,2965,Baby & Kids,Nursery,New Lego Nursery Item,New,409.52,472.64,Auckland,Waitakere,sold,2024-04-23 02:38:21,2024-05-02 02:38:21,2024-04-24 02:38:21,True,False,1703,270,0
36388,1629,Health & Beauty,Fragrance,Used - Average Apple Fragrance Item,Used - Average,202.24,NULL,Auckland,Papakura,closed,2024-09-07 10:15:37,2024-09-16 10:15:37,NULL,True,False,1513,86,3
36389,9166,Collectables,Coins,Used - Average Shimano Coins Item,Used - Average,714.89,NULL,Canterbury,Waimakariri,sold,2025-08-17 03:09:29,2025-08-30 03:09:29,2025-08-23 03:09:29,True,True,300,46,2
36390,2544,Electronics,TVs,Used - Good Apple TVs Item,Used - Good,628.54,710.91,Auckland,Waitakere,sold,2025-07-03 00:20:30,2025-07-14 00:20:30,2025-07-11 00:20:30,False,True,580,49,0
36391,7673,Baby & Kids,Nursery,New Hasbro Nursery Item,New,387.26,NULL,Hawkes Bay,Hastings,closed,2026-02-10 10:19:51,2026-02-19 10:19:51,NULL,True,True,411,33,0
36392,5781,Toys & Games,Building Sets,Used - Average Fisher & Paykel Building Sets Item,Used - Average,60.93,NULL,Auckland,Waitakere,closed,2024-08-17 15:02:12,2024-08-26 15:02:12,NULL,True,True,1285,128,1
36393,4946,Electronics,Audio,Used - Like New Samsung Audio Item,Used - Like New,932.85,1067.71,Otago,Wanaka,sold,2023-11-29 02:38:33,2023-12-11 02:38:33,2023-12-12 02:38:33,True,True,883,162,3
36394,2902,Baby & Kids,Prams,New LG Prams Item,New,174.8,195.0,Auckland,Waitakere,sold,2024-07-28 00:42:20,2024-08-04 00:42:20,2024-08-06 00:42:20,False,False,1545,238,4
36395,2889,Toys & Games,Dolls,Used - Good LG Dolls Item,Used - Good,481.28,NULL,Canterbury,Waimakariri,closed,2024-05-03 22:42:35,2024-05-16 22:42:35,NULL,True,True,1080,78,2
36396,1081,Health & Beauty,Haircare,Used - Like New Lego Haircare Item,Used - Like New,152.64,NULL,Bay of Plenty,Whakatane,closed,2024-06-24 01:51:59,2024-07-08 01:51:59,NULL,True,True,1035,92,0
36397,6466,Toys & Games,Building Sets,Used - Good Breville Building Sets Item,Used - Good,280.98,NULL,Bay of Plenty,Rotorua,sold,2025-06-19 15:44:39,2025-07-03 15:44:39,2025-07-02 15:44:39,True,True,648,72,7
36398,185,Toys & Games,Puzzles,New Fisher & Paykel Puzzles Item,New,348.88,417.93,Auckland,Waitakere,sold,2026-05-23 12:52:52,2026-06-04 12:52:52,2026-06-05 12:52:52,True,True,220,36,5
36399,3392,Sports,Golf,Used - Average Samsung Golf Item,Used - Average,1641.37,2038.32,Manawatu-Wanganui,Whanganui,closed,2025-05-12 21:46:39,2025-05-25 21:46:39,NULL,True,False,705,88,3
36400,3552,Clothing,Men's,Used - Average Sony Men's Item,Used - Average,163.4,NULL,Bay of Plenty,Whakatane,sold,2025-03-25 01:01:20,2025-04-06 01:01:20,2025-03-29 01:01:20,True,True,660,93,4
36401,7272,Books & Music,CDs,Used - Like New Giant CDs Item,Used - Like New,267.16,NULL,Manawatu-Wanganui,Levin,sold,2025-04-03 01:23:43,2025-04-10 01:23:43,2025-04-16 01:23:43,True,False,738,124,3
36402,758,Health & Beauty,Fragrance,New Giant Fragrance Item,New,251.37,316.7,Auckland,Auckland City,closed,2026-06-12 08:29:05,2026-06-20 08:29:05,NULL,True,False,78,15,1
36403,3727,Home & Living,Lighting,Used - Good Adidas Lighting Item,Used - Good,477.26,587.19,Wellington,Lower Hutt,closed,2024-12-25 05:38:01,2025-01-03 05:38:01,NULL,True,False,1519,198,3
36404,6898,Sports,Running,Used - Like New Shimano Running Item,Used - Like New,58.81,68.74,Canterbury,Christchurch,sold,2023-08-16 22:26:50,2023-08-30 22:26:50,2023-08-19 22:26:50,False,True,1397,182,3
36405,6293,Books & Music,Vinyl Records,New Apple Vinyl Records Item,New,97.92,NULL,Bay of Plenty,Tauranga,closed,2024-07-05 10:38:49,2024-07-19 10:38:49,NULL,False,True,1286,232,2
36406,9521,Home & Living,Kitchen,Used - Good Samsung Kitchen Item,Used - Good,137.64,152.92,Auckland,Franklin,closed,2024-10-14 08:59:53,2024-10-22 08:59:53,NULL,True,False,1616,320,2
36407,3291,Sports,Camping,Used - Good LG Camping Item,Used - Good,1812.3,2209.01,Wellington,Wellington City,withdrawn,2024-07-23 05:59:54,2024-08-04 05:59:54,NULL,True,False,959,123,3
36408,356,Toys & Games,Outdoor Toys,New Trek Outdoor Toys Item,New,195.81,237.17,Auckland,Franklin,sold,2025-06-12 01:16:58,2025-06-25 01:16:58,2025-06-18 01:16:58,True,True,417,75,6
36409,6141,Sports,Fishing,New Shimano Fishing Item,New,103.96,124.31,Canterbury,Christchurch,sold,2026-07-24 05:14:35,2026-08-02 05:14:35,2026-08-01 05:14:35,True,False,106,14,5
36410,5796,Collectables,Antiques,Used - Like New Sony Antiques Item,Used - Like New,117.29,143.28,Otago,Oamaru,sold,2023-12-06 13:53:19,2023-12-19 13:53:19,2023-12-12 13:53:19,True,True,2007,142,4
36411,3995,Clothing,Children's,Used - Good Shimano Children's Item,Used - Good,135.13,163.66,Taranaki,New Plymouth,sold,2026-02-14 10:17:22,2026-02-24 10:17:22,2026-02-27 10:17:22,True,True,440,80,3
36412,488,Computers,Components,New Breville Components Item,New,737.44,NULL,Auckland,Waitakere,closed,2025-04-07 01:59:21,2025-04-14 01:59:21,NULL,True,False,286,42,3
36413,6801,Computers,Peripherals,New Giant Peripherals Item,New,1835.36,NULL,Auckland,Manukau,sold,2023-08-14 10:16:26,2023-08-22 10:16:26,2023-08-25 10:16:26,True,True,3234,379,4
36414,1629,Electronics,Audio,Used - Like New Kathmandu Audio Item,Used - Like New,2768.05,3099.0,Manawatu-Wanganui,Whanganui,withdrawn,2024-01-28 13:59:36,2024-02-06 13:59:36,NULL,True,True,2813,275,3
36415,7598,Toys & Games,Puzzles,Used - Like New Apple Puzzles Item,Used - Like New,492.67,554.01,Northland,Kerikeri,sold,2025-06-22 09:02:53,2025-07-01 09:02:53,2025-06-23 09:02:53,True,True,1270,102,6
36416,6642,Computers,Networking,Used - Like New Trek Networking Item,Used - Like New,2716.61,3096.87,Taranaki,New Plymouth,sold,2024-12-18 16:53:03,2025-01-01 16:53:03,2025-01-01 16:53:03,False,True,459,72,6
36417,1767,Clothing,Shoes,Used - Like New Samsung Shoes Item,Used - Like New,176.2,207.39,Canterbury,Selwyn,closed,2026-07-10 23:48:01,2026-07-17 23:48:01,NULL,True,True,75,6,1
36418,1409,Health & Beauty,Supplements,Used - Average Nike Supplements Item,Used - Average,30.53,37.32,Hawkes Bay,Havelock North,sold,2026-01-17 21:24:25,2026-01-26 21:24:25,2026-01-28 21:24:25,False,True,635,57,7
36419,5188,Home & Living,Garden,New Apple Garden Item,New,95.17,NULL,Auckland,Manukau,sold,2024-05-18 00:35:09,2024-05-26 00:35:09,2024-05-20 00:35:09,True,True,1723,289,2
36420,3799,Electronics,Gaming Consoles,Used - Good Breville Gaming Consoles Item,Used - Good,481.75,NULL,Bay of Plenty,Tauranga,closed,2025-08-03 14:59:14,2025-08-15 14:59:14,NULL,True,True,865,170,3
36421,5756,Clothing,Shoes,Used - Average Trek Shoes Item,Used - Average,477.52,598.62,Auckland,Papakura,sold,2024-10-01 06:55:44,2024-10-13 06:55:44,2024-10-05 06:55:44,True,True,582,111,5
36422,110,Baby & Kids,Prams,Used - Like New Lego Prams Item,Used - Like New,62.19,75.36,Waikato,Cambridge,withdrawn,2025-01-19 18:34:46,2025-02-02 18:34:46,NULL,True,False,327,59,3
36423,655,Home & Living,Kitchen,Used - Good Sony Kitchen Item,Used - Good,464.01,526.75,Auckland,Auckland City,closed,2026-07-26 20:23:18,2026-08-04 20:23:18,NULL,False,True,110,11,3
36424,5919,Books & Music,Non-Fiction,Used - Average Kathmandu Non-Fiction Item,Used - Average,387.31,458.83,Bay of Plenty,Mount Maunganui,closed,2024-11-30 04:34:01,2024-12-14 04:34:01,NULL,True,False,1711,91,3
36425,5793,Books & Music,Vinyl Records,Used - Like New Apple Vinyl Records Item,Used - Like New,237.25,268.23,Auckland,Auckland City,sold,2023-09-12 20:00:27,2023-09-20 20:00:27,2023-09-15 20:00:27,True,True,2616,298,5
36426,7629,Books & Music,Non-Fiction,Used - Like New Nike Non-Fiction Item,Used - Like New,491.84,619.32,Auckland,Waitakere,withdrawn,2026-06-26 05:36:22,2026-07-09 05:36:22,NULL,True,False,174,19,1
36427,2408,Computers,Desktops,Used - Like New LG Desktops Item,Used - Like New,2424.35,2817.7,Southland,Te Anau,closed,2023-12-03 01:26:16,2023-12-10 01:26:16,NULL,True,False,2368,355,2
36428,4200,Books & Music,Vinyl Records,New Shimano Vinyl Records Item,New,314.29,357.96,Auckland,Manukau,sold,2024-02-13 02:05:18,2024-02-26 02:05:18,2024-02-22 02:05:18,True,True,2592,340,0
36429,4223,Baby & Kids,Car Seats,Used - Good Sony Car Seats Item,Used - Good,172.15,NULL,Wellington,Lower Hutt,sold,2026-01-06 21:04:35,2026-01-14 21:04:35,2026-01-09 21:04:35,True,True,494,87,3
36430,4106,Clothing,Men's,New Hasbro Men's Item,New,472.32,534.62,Waikato,Hamilton,closed,2023-11-21 08:29:48,2023-12-02 08:29:48,NULL,True,True,2070,162,0
36431,3739,Sports,Running,Used - Good Shimano Running Item,Used - Good,1541.64,NULL,Auckland,Franklin,withdrawn,2024-08-25 11:51:41,2024-09-08 11:51:41,NULL,True,True,668,94,3
36432,7287,Clothing,Children's,New Apple Children's Item,New,107.26,131.0,Northland,Kaitaia,sold,2024-11-27 15:37:54,2024-12-07 15:37:54,2024-11-28 15:37:54,True,False,1449,257,8
36433,3242,Clothing,Men's,Used - Good Dyson Men's Item,Used - Good,134.58,154.98,Waikato,Tauranga,closed,2025-04-18 20:13:18,2025-04-27 20:13:18,NULL,True,True,1362,117,3
36434,5096,Books & Music,CDs,New Fisher & Paykel CDs Item,New,351.99,429.89,Nelson-Marlborough,Blenheim,sold,2026-06-29 11:23:24,2026-07-12 11:23:24,2026-07-04 11:23:24,True,False,214,17,5
36435,733,Books & Music,CDs,New Kathmandu CDs Item,New,480.03,NULL,Auckland,Franklin,sold,2023-10-25 05:53:11,2023-11-06 05:53:11,2023-10-31 05:53:11,True,True,2866,490,1
36436,7889,Sports,Golf,Used - Good Sony Golf Item,Used - Good,1935.37,2375.38,Northland,Whangarei,closed,2024-01-24 07:54:27,2024-02-05 07:54:27,NULL,True,False,1109,145,0
36437,3938,Books & Music,Vinyl Records,New Samsung Vinyl Records Item,New,77.32,95.23,Canterbury,Ashburton,sold,2024-12-21 15:00:47,2025-01-01 15:00:47,2025-01-04 15:00:47,True,True,795,114,2
36438,9687,Electronics,Cameras,Used - Good Adidas Cameras Item,Used - Good,403.15,479.23,Auckland,North Shore,closed,2023-09-22 01:10:56,2023-10-01 01:10:56,NULL,True,True,1322,195,2
36439,167,Computers,Networking,Used - Good Breville Networking Item,Used - Good,1248.23,1493.92,Otago,Wanaka,sold,2024-11-14 06:57:44,2024-11-22 06:57:44,2024-11-19 06:57:44,True,False,1902,210,0
36440,493,Baby & Kids,Nursery,Used - Average Breville Nursery Item,Used - Average,121.16,NULL,Hawkes Bay,Hastings,withdrawn,2024-12-14 13:49:52,2024-12-24 13:49:52,NULL,True,True,535,47,3
36441,1976,Home & Living,Bedding,Used - Good Kathmandu Bedding Item,Used - Good,203.99,246.24,Wellington,Kapiti Coast,sold,2023-12-05 04:24:53,2023-12-15 04:24:53,2023-12-19 04:24:53,True,False,1312,190,6
36442,5434,Computers,Storage,Used - Like New Apple Storage Item,Used - Like New,4246.34,5009.18,Auckland,Auckland City,withdrawn,2024-11-05 09:12:58,2024-11-17 09:12:58,NULL,False,True,688,95,1
36443,1187,Toys & Games,Dolls,Used - Like New Trek Dolls Item,Used - Like New,32.9,NULL,Nelson-Marlborough,Richmond,sold,2026-01-08 09:33:54,2026-01-17 09:33:54,2026-01-14 09:33:54,True,True,719,96,0
36444,9860,Computers,Networking,New Samsung Networking Item,New,2629.98,3080.35,Canterbury,Selwyn,withdrawn,2026-07-02 00:33:17,2026-07-13 00:33:17,NULL,True,False,93,13,0
36445,8772,Baby & Kids,Nursery,Used - Good Breville Nursery Item,Used - Good,78.74,100.42,Otago,Wanaka,closed,2023-08-18 12:18:51,2023-08-25 12:18:51,NULL,False,True,1528,161,0
36446,8274,Health & Beauty,Fragrance,Used - Like New Giant Fragrance Item,Used - Like New,318.6,NULL,Wellington,Kapiti Coast,sold,2026-06-14 08:26:53,2026-06-25 08:26:53,2026-06-19 08:26:53,True,True,111,9,0
36447,7292,Books & Music,CDs,Used - Like New Kathmandu CDs Item,Used - Like New,159.79,NULL,Auckland,Auckland City,sold,2024-04-10 11:28:27,2024-04-18 11:28:27,2024-04-23 11:28:27,False,True,2018,358,4
36448,4593,Clothing,Children's,Used - Average Kathmandu Children's Item,Used - Average,390.12,NULL,Canterbury,Ashburton,withdrawn,2023-08-11 22:41:59,2023-08-24 22:41:59,NULL,False,False,2153,428,1
36449,7026,Collectables,Art,Used - Good Hasbro Art Item,Used - Good,3637.21,NULL,Manawatu-Wanganui,Feilding,closed,2025-08-17 15:18:36,2025-08-30 15:18:36,NULL,True,True,774,152,3
36450,4047,Books & Music,Fiction,Used - Like New Trek Fiction Item,Used - Like New,492.63,592.4,Canterbury,Christchurch,closed,2025-04-22 22:05:01,2025-04-29 22:05:01,NULL,True,True,1450,250,0
36451,8524,Toys & Games,Puzzles,Used - Good Sony Puzzles Item,Used - Good,233.41,282.3,Hawkes Bay,Hastings,closed,2026-03-12 03:17:36,2026-03-24 03:17:36,NULL,True,True,272,15,1
36452,7596,Toys & Games,Building Sets,Used - Like New Trek Building Sets Item,Used - Like New,45.16,57.94,Bay of Plenty,Mount Maunganui,withdrawn,2025-09-26 22:50:23,2025-10-07 22:50:23,NULL,True,True,831,118,1
