listing_id,user_id,industry,subcategory,role_type,employment_type,title,salary_min,salary_max,salary_display,region,city,status,listed_date,close_date,remote_option,experience_level,view_count,application_count
14054,7296,Accounting,Bookkeepers,Permanent,Casual,Tax Accountant,126126.23,147024.28,$126k-$147k,Waikato,Cambridge,filled,2024-04-14 07:12:55,2024-05-13 07:12:55,True,Senior,4223,2
14055,8481,Finance,Financial Analysts,Permanent,Full Time,Payroll Officer,NULL,NULL,Negotiable,Nelson-Marlborough,Blenheim,filled,2024-01-03 04:21:20,2024-02-09 04:21:20,True,Mid,4997,2
14056,7980,Manufacturing,Logistics,Permanent,Part Time,Warehouse Manager,67004.12,78833.68,"$67,004-$78,833",Auckland,Waitakere,filled,2024-12-14 22:02:41,2025-01-19 22:02:41,False,Mid,1490,50
14057,7747,Legal,Lawyers,Temporary,Full Time,Legal Executive,47859.5,57121.33,"$47,859-$57,121",Wellington,Wellington City,filled,2024-09-28 09:57:50,2024-10-16 09:57:50,False,Entry,3210,5
14058,7810,Healthcare,Mental Health,Permanent,Part Time,General Practitioner,50024.73,62201.4,"$50,024-$62,201",Otago,Queenstown,filled,2026-03-27 13:39:56,2026-05-08 13:39:56,False,Entry,503,5
14059,7842,Manufacturing,Quality Control,Permanent,Part Time,Machine Operator,102508.97,115471.38,$102k-$115k,Nelson-Marlborough,Richmond,expired,2025-03-07 08:05:42,2025-04-05 08:05:42,False,Senior,2965,5
14060,7486,Education,Early Childhood,Permanent,Full Time,Secondary Teacher,76656.77,92672.27,"$76,656-$92,672",Auckland,Auckland City,filled,2024-07-19 11:14:00,2024-08-14 11:14:00,False,Mid,1789,12
14061,8763,Accounting,Accountants,Permanent,Part Time,Audit Manager,65254.53,81336.71,"$65,254-$81,336",Southland,Gore,expired,2023-11-21 01:48:00,2023-12-28 01:48:00,True,Mid,2886,3
14062,8691,Technology,Data Analysts,Permanent,Full Time,Product Manager,112198.27,145327.57,$112k-$145k,Auckland,North Shore,closed,2026-02-17 20:19:00,2026-03-31 20:19:00,False,Senior,631,3
14063,8559,Agriculture,Dairy,Permanent,Full Time,Orchard Supervisor,100782.55,126697.61,$100k-$126k,Otago,Oamaru,filled,2025-01-18 21:14:29,2025-02-18 21:14:29,False,Senior,1515,7
14064,7519,Agriculture,Viticulture,Permanent,Full Time,Orchard Supervisor,NULL,NULL,Negotiable,Canterbury,Ashburton,filled,2026-02-22 21:01:49,2026-03-09 21:01:49,False,Entry,622,3
14065,8214,Education,Teachers,Contract,Full Time,ECE Teacher,73464.51,86955.4,$41/hour,Canterbury,Timaru,expired,2024-10-15 19:50:45,2024-11-12 19:50:45,True,Mid,3573,2
14066,8233,Retail,E-commerce,Temporary,Full Time,Buyer,66526.23,75833.67,"$66,526-$75,833",Auckland,Manukau,filled,2026-07-11 04:35:57,2026-08-14 04:35:57,False,Mid,259,3
14067,8311,Education,Teacher Aides,Permanent,Full Time,SENCO,66588.78,84023.94,"$66,588-$84,023",Auckland,Manukau,expired,2023-08-08 01:58:54,2023-09-16 01:58:54,False,Mid,3240,4
14068,8208,Finance,Accountants,Contract,Full Time,Accounts Manager,110563.36,143224.51,$68/hour,Auckland,Manukau,filled,2024-08-25 01:22:57,2024-10-06 01:22:57,False,Senior,3178,3
14069,8104,Construction,Carpenters,Contract,Full Time,Site Manager,66954.01,75190.1,$36/hour,Hawkes Bay,Hastings,filled,2026-03-14 00:18:04,2026-04-26 00:18:04,False,Mid,875,5
14070,8994,Finance,Auditors,Permanent,Part Time,Payroll Officer,NULL,NULL,Negotiable,Auckland,Papakura,expired,2024-03-25 18:44:09,2024-04-14 18:44:09,False,Senior,1908,4
14071,7561,Legal,Paralegals,Contract,Full Time,Senior Lawyer,120131.46,141715.07,$68/hour,Waikato,Taupo,closed,2025-06-12 12:44:44,2025-07-08 12:44:44,True,Senior,1070,2
14072,8248,Construction,Quantity Surveyors,Permanent,Part Time,Electrician,74372.54,85234.2,"$74,372-$85,234",Waikato,Taupo,expired,2024-09-04 20:41:24,2024-10-01 20:41:24,False,Mid,3075,6
14073,8320,Accounting,Accountants,Permanent,Full Time,Audit Manager,45435.67,53821.37,"$45,435-$53,821",Waikato,Tauranga,filled,2025-08-28 20:12:06,2025-10-03 20:12:06,True,Entry,2074,1
14074,8546,Manufacturing,Production Managers,Permanent,Full Time,Warehouse Manager,127198.47,160247.63,$127k-$160k,Wellington,Lower Hutt,active,2026-07-31 07:45:59,2026-08-15 07:45:59,False,Senior,116,0
14075,7711,Education,Administration,Permanent,Full Time,Primary Teacher,NULL,NULL,Negotiable,Auckland,North Shore,filled,2024-04-18 07:45:32,2024-05-07 07:45:32,False,Senior,3547,3
14076,8359,Hospitality,Chefs,Permanent,Part Time,Barista,51998.21,65009.77,"$51,998-$65,009",Auckland,Manukau,filled,2025-11-27 20:17:19,2025-12-23 20:17:19,False,Entry,1342,45
14077,7987,Finance,Accountants,Temporary,Casual,Accounts Manager,116364.84,150483.12,$116k-$150k,Auckland,North Shore,filled,2025-04-02 04:52:26,2025-04-27 04:52:26,True,Senior,2510,5
14078,7078,Education,Tutors,Contract,Full Time,Primary Teacher,70414.0,84442.34,$40/hour,Wellington,Kapiti Coast,filled,2024-05-08 06:04:22,2024-06-21 06:04:22,False,Mid,2464,2
14079,8238,Legal,Legal Secretaries,Contract,Full Time,Senior Lawyer,78513.49,92696.46,$44/hour,Northland,Kerikeri,filled,2024-05-25 23:34:17,2024-06-26 23:34:17,False,Mid,4814,3
14080,8393,Agriculture,Dairy,Permanent,Full Time,Farm Manager,127271.46,160698.96,$127k-$160k,Northland,Whangarei,closed,2024-09-29 22:16:57,2024-10-14 22:16:57,False,Senior,1527,6
14081,8857,Legal,Paralegals,Temporary,Full Time,Legal Executive,173377.35,194097.39,$173k-$194k,Canterbury,Waimakariri,filled,2023-11-11 05:52:46,2023-12-18 05:52:46,False,Executive,3793,4
14082,7435,Retail,E-commerce,Temporary,Part Time,Visual Merchandiser,51361.36,57231.67,"$51,361-$57,231",Bay of Plenty,Rotorua,closed,2023-12-22 10:39:48,2024-01-24 10:39:48,False,Entry,4027,1
14083,8301,Technology,Product Managers,Permanent,Full Time,UX Designer,NULL,NULL,Negotiable,Southland,Te Anau,closed,2026-03-13 08:59:55,2026-04-21 08:59:55,False,Senior,551,2
14084,8934,Healthcare,Nurses,Permanent,Full Time,General Practitioner,103644.68,116918.52,$103k-$116k,Manawatu-Wanganui,Feilding,filled,2024-01-11 20:38:03,2024-02-23 20:38:03,True,Senior,2281,3
14085,7559,Accounting,Tax Specialists,Permanent,Full Time,Audit Manager,123566.56,160384.28,$123k-$160k,Waikato,Taupo,expired,2024-10-26 11:32:17,2024-11-16 11:32:17,False,Senior,1893,6
14086,8411,Hospitality,Events,Permanent,Full Time,Barista,69991.79,85500.19,"$69,991-$85,500",Waikato,Taupo,closed,2025-08-03 19:09:49,2025-09-14 19:09:49,True,Mid,1724,6
14087,7074,Government,Regulatory,Temporary,Full Time,Policy Analyst,124859.9,143890.14,$124k-$143k,Taranaki,New Plymouth,closed,2024-09-03 11:23:34,2024-09-20 11:23:34,False,Senior,3304,6
14088,8400,Manufacturing,Production Managers,Permanent,Casual,Warehouse Manager,109780.36,139891.79,$109k-$139k,Auckland,Waitakere,closed,2026-06-11 15:46:41,2026-07-20 15:46:41,False,Senior,300,2
14089,7092,Legal,Paralegals,Permanent,Casual,Paralegal,73918.53,85451.81,"$73,918-$85,451",Auckland,Papakura,filled,2025-05-01 16:29:25,2025-06-12 16:29:25,False,Mid,2487,4
14090,7782,Government,Regulatory,Permanent,Part Time,Policy Analyst,48543.85,59526.49,"$48,543-$59,526",Otago,Oamaru,filled,2024-10-26 23:17:48,2024-11-13 23:17:48,True,Entry,1668,2
14091,8902,Education,Administration,Permanent,Full Time,Primary Teacher,74677.38,96842.15,"$74,677-$96,842",Canterbury,Selwyn,closed,2024-06-08 11:47:36,2024-07-01 11:47:36,False,Mid,4188,3
14092,7805,Hospitality,Bar Staff,Contract,Part Time,Restaurant Manager,117209.91,148872.68,$71/hour,Wellington,Lower Hutt,filled,2025-05-23 17:56:50,2025-07-01 17:56:50,False,Senior,2720,8
14093,7787,Education,Tutors,Permanent,Full Time,Primary Teacher,68389.13,75495.86,"$68,389-$75,495",Auckland,North Shore,closed,2025-03-11 07:33:15,2025-04-03 07:33:15,False,Mid,1528,5
14094,8696,Retail,Sales Assistants,Temporary,Full Time,Store Manager,51558.34,60420.26,"$51,558-$60,420",Wellington,Porirua,filled,2024-10-23 19:53:30,2024-11-12 19:53:30,True,Entry,2757,4
14095,8265,Healthcare,Doctors,Permanent,Full Time,Registered Nurse,NULL,NULL,Negotiable,Otago,Dunedin,expired,2024-05-11 11:34:48,2024-06-23 11:34:48,True,Entry,2378,3
14096,8476,Finance,Management Accountants,Temporary,Part Time,Credit Controller,114695.71,144435.88,$114k-$144k,Wellington,Lower Hutt,closed,2024-09-17 03:16:01,2024-10-01 03:16:01,False,Senior,3700,6
14097,8286,Technology,QA/Testing,Contract,Part Time,UX Designer,NULL,NULL,Negotiable,Hawkes Bay,Havelock North,filled,2025-06-23 18:46:25,2025-07-08 18:46:25,False,Entry,1954,3
14098,8467,Finance,Management Accountants,Permanent,Part Time,Financial Analyst,50060.97,63966.14,"$50,060-$63,966",Bay of Plenty,Mount Maunganui,filled,2025-05-22 22:16:36,2025-06-14 22:16:36,True,Entry,2549,4
14099,7628,Education,Teacher Aides,Permanent,Part Time,Teacher Aide,154123.49,187261.38,$154k-$187k,Bay of Plenty,Tauranga,closed,2024-08-09 01:29:04,2024-09-21 01:29:04,False,Executive,2648,1
14100,8009,Construction,Carpenters,Contract,Full Time,Executive Carpenter,183483.86,215194.21,$103/hour,Canterbury,Christchurch,closed,2023-11-21 23:54:17,2023-12-22 23:54:17,False,Executive,5756,5
14101,8680,Technology,System Administrators,Temporary,Full Time,Executive Software Engineer,207630.02,260256.71,$207k-$260k,Nelson-Marlborough,Nelson,filled,2026-07-04 09:20:44,2026-08-18 09:20:44,False,Executive,307,1
14102,7103,Legal,Compliance Officers,Permanent,Full Time,Senior Lawyer,NULL,NULL,Negotiable,Bay of Plenty,Mount Maunganui,filled,2025-06-13 10:18:01,2025-07-05 10:18:01,True,Executive,2108,4
14103,7104,Healthcare,Allied Health,Permanent,Full Time,General Practitioner,NULL,NULL,Negotiable,Canterbury,Timaru,closed,2024-05-30 11:19:05,2024-07-04 11:19:05,False,Mid,3586,6
14104,8178,Technology,Product Managers,Temporary,Part Time,QA Engineer,65633.52,73204.83,"$65,633-$73,204",Auckland,Auckland City,closed,2026-06-20 20:57:31,2026-07-26 20:57:31,True,Mid,294,7
14105,7555,Education,Tutors,Permanent,Part Time,Teacher Aide,124037.22,154338.1,$124k-$154k,Wellington,Lower Hutt,closed,2023-10-10 03:11:48,2023-11-22 03:11:48,False,Senior,6249,3
14106,8131,Healthcare,Mental Health,Contract,Full Time,Healthcare Assistant,46969.47,55912.77,$26/hour,Bay of Plenty,Tauranga,closed,2025-03-23 23:26:57,2025-04-23 23:26:57,False,Entry,1774,1
14107,8698,Retail,Store Managers,Contract,Full Time,Store Manager,74441.77,83412.91,$40/hour,Wellington,Lower Hutt,filled,2023-08-15 15:06:01,2023-08-29 15:06:01,False,Mid,6150,2
14108,7633,Government,Policy Analysts,Permanent,Part Time,Communications Advisor,125436.13,147485.96,$125k-$147k,Canterbury,Waimakariri,filled,2025-01-10 06:40:29,2025-02-18 06:40:29,False,Senior,3551,1
14109,8128,Retail,Merchandising,Contract,Full Time,Store Manager,161700.91,189840.32,$91/hour,Auckland,Auckland City,closed,2024-11-10 18:23:42,2024-11-30 18:23:42,False,Executive,1654,8
14110,7596,Education,Tutors,Contract,Part Time,SENCO,165144.33,195281.13,$93/hour,Wellington,Porirua,expired,2026-05-14 17:20:19,2026-06-08 17:20:19,True,Executive,480,4
14111,7736,Retail,E-commerce,Permanent,Full Time,Store Manager,106873.07,132754.56,$106k-$132k,Waikato,Taupo,filled,2026-04-11 20:10:00,2026-05-20 20:10:00,False,Senior,466,2
14112,8040,Government,Regulatory,Contract,Casual,Communications Advisor,66073.34,82754.29,$39/hour,Manawatu-Wanganui,Feilding,closed,2025-11-17 23:13:34,2026-01-01 23:13:34,True,Mid,1309,1
14113,8973,Agriculture,Farm Workers,Permanent,Full Time,Viticulturist,65110.54,71865.94,"$65,110-$71,865",Canterbury,Christchurch,expired,2025-01-10 09:29:48,2025-02-13 09:29:48,False,Mid,1937,2
14114,8665,Retail,Merchandising,Permanent,Part Time,Sales Consultant,115031.48,140280.08,$115k-$140k,Canterbury,Timaru,filled,2025-04-10 11:56:10,2025-05-19 11:56:10,False,Senior,1533,6
14115,8899,Technology,Software Engineers,Permanent,Full Time,Senior Software Engineer,126067.63,144256.88,$126k-$144k,Wellington,Upper Hutt,closed,2025-01-19 17:45:11,2025-02-16 17:45:11,False,Senior,2737,4
14116,7516,Finance,Financial Analysts,Temporary,Full Time,Accounts Manager,125414.12,157095.36,$125k-$157k,Auckland,Waitakere,expired,2025-03-04 04:47:01,2025-03-20 04:47:01,True,Senior,2095,3
14117,8900,Agriculture,Horticulture,Permanent,Part Time,Dairy Manager,NULL,NULL,Negotiable,Waikato,Taupo,closed,2025-11-11 12:37:14,2025-12-25 12:37:14,False,Senior,1690,2
14118,8712,Hospitality,Events,Permanent,Casual,Events Coordinator,NULL,NULL,Negotiable,Wellington,Upper Hutt,filled,2023-10-14 01:01:14,2023-11-24 01:01:14,True,Mid,3598,6
14119,8938,Accounting,Tax Specialists,Permanent,Casual,Bookkeeper,110191.3,132631.87,$110k-$132k,Canterbury,Timaru,filled,2024-02-17 20:40:25,2024-03-10 20:40:25,False,Senior,4056,8
14120,8736,Education,Teacher Aides,Permanent,Full Time,ECE Teacher,118624.95,148048.99,$118k-$148k,Manawatu-Wanganui,Feilding,closed,2026-03-15 08:44:05,2026-04-23 08:44:05,False,Senior,743,6
14121,7146,Manufacturing,Production Managers,Permanent,Part Time,Quality Controller,222655.77,253330.22,$222k-$253k,Bay of Plenty,Mount Maunganui,closed,2025-08-16 10:52:09,2025-09-30 10:52:09,False,Executive,2185,11
14122,8923,Agriculture,Farm Workers,Permanent,Full Time,Orchard Supervisor,49515.05,61093.03,"$49,515-$61,093",Nelson-Marlborough,Richmond,expired,2026-03-05 14:44:10,2026-03-27 14:44:10,False,Entry,745,4
14123,7204,Technology,System Administrators,Contract,Part Time,Data System Administrator,68277.77,80898.98,$38/hour,Hawkes Bay,Hastings,filled,2025-04-20 08:50:33,2025-05-09 08:50:33,True,Mid,2398,4
14124,8473,Retail,Store Managers,Contract,Full Time,Visual Merchandiser,101969.86,119706.13,$57/hour,Canterbury,Selwyn,filled,2026-01-29 08:54:07,2026-03-07 08:54:07,False,Senior,780,8
14125,7422,Retail,Sales Assistants,Permanent,Part Time,Sales Consultant,110055.97,140469.62,$110k-$140k,Waikato,Tauranga,closed,2024-07-20 06:32:54,2024-08-04 06:32:54,True,Senior,3333,4
14126,8157,Finance,Management Accountants,Contract,Full Time,Finance Manager,123713.63,144723.81,$69/hour,Waikato,Rotorua,filled,2026-01-03 11:23:22,2026-02-09 11:23:22,True,Senior,1093,4
14127,8696,Construction,Electricians,Contract,Full Time,Quantity Surveyor,50781.3,56112.23,$26/hour,Waikato,Hamilton,expired,2025-11-24 17:31:24,2025-12-29 17:31:24,False,Entry,1586,6
14128,7319,Accounting,Financial Controllers,Contract,Full Time,Audit Manager,122411.39,135624.8,$65/hour,Waikato,Cambridge,filled,2024-11-14 17:37:10,2024-11-28 17:37:10,True,Senior,2175,5
14129,7912,Government,Administration,Contract,Part Time,Project Manager,125703.85,158789.52,$76/hour,Taranaki,New Plymouth,closed,2024-11-19 12:09:47,2024-12-19 12:09:47,False,Senior,1344,9
14130,8540,Agriculture,Dairy,Permanent,Full Time,Orchard Supervisor,69468.75,81236.18,"$69,468-$81,236",Auckland,Papakura,filled,2024-08-14 06:47:14,2024-09-15 06:47:14,False,Mid,2399,5
14131,8253,Education,Early Childhood,Contract,Full Time,Primary Teacher,75809.32,97773.91,$47/hour,Auckland,Papakura,closed,2026-06-03 21:19:14,2026-06-19 21:19:14,False,Mid,474,3
14132,8042,Construction,Electricians,Permanent,Full Time,Executive Carpenter,169218.51,216803.11,$169k-$216k,Auckland,Franklin,active,2026-07-27 16:54:29,2026-09-10 16:54:29,True,Executive,263,11
14133,8168,Technology,System Administrators,Permanent,Full Time,QA Engineer,NULL,NULL,Negotiable,Canterbury,Ashburton,filled,2024-06-14 04:45:06,2024-07-27 04:45:06,True,Entry,2666,1
14134,8483,Agriculture,Farm Workers,Permanent,Full Time,Orchard Supervisor,183549.37,203025.1,$183k-$203k,Hawkes Bay,Havelock North,filled,2025-07-31 07:49:29,2025-08-25 07:49:29,True,Executive,1742,1
14135,7338,Agriculture,Viticulture,Permanent,Full Time,Dairy Manager,79364.85,93348.63,"$79,364-$93,348",Auckland,Waitakere,active,2026-08-17 16:46:43,2026-09-14 16:46:43,False,Mid,150,5
14136,8862,Legal,Compliance Officers,Permanent,Casual,Compliance Officer,70278.38,78806.44,"$70,278-$78,806",Auckland,Auckland City,filled,2025-10-09 06:51:04,2025-11-01 06:51:04,True,Mid,1366,5
14137,8038,Accounting,Financial Controllers,Permanent,Full Time,Bookkeeper,65489.86,78402.6,"$65,489-$78,402",Wellington,Wellington City,closed,2023-11-04 04:10:17,2023-12-18 04:10:17,True,Mid,5747,5
14138,7444,Education,Teachers,Permanent,Full Time,Secondary Teacher,70958.15,89398.74,"$70,958-$89,398",Auckland,Auckland City,closed,2025-08-04 01:33:02,2025-09-11 01:33:02,True,Mid,1466,3
14139,7946,Healthcare,Nurses,Contract,Full Time,Pharmacist,77945.05,99224.36,$47/hour,Wellington,Lower Hutt,closed,2024-06-11 09:12:40,2024-07-07 09:12:40,False,Mid,3367,4
14140,7112,Legal,Legal Secretaries,Permanent,Casual,Compliance Officer,74132.44,91302.06,"$74,132-$91,302",Wellington,Upper Hutt,filled,2026-01-29 02:03:56,2026-03-06 02:03:56,False,Mid,610,3
14141,8811,Technology,UX Designers,Contract,Full Time,Data UX Designer,47094.96,56504.99,$27/hour,Hawkes Bay,Havelock North,closed,2024-04-02 08:05:22,2024-04-16 08:05:22,True,Entry,3900,4
14142,7960,Accounting,Financial Controllers,Contract,Full Time,Financial Controller,73373.81,88884.46,$42/hour,Waikato,Hamilton,closed,2026-02-16 10:50:31,2026-03-26 10:50:31,False,Mid,1037,6
14143,8073,Government,Regulatory,Permanent,Full Time,Policy Analyst,113101.54,128025.34,$113k-$128k,Bay of Plenty,Mount Maunganui,filled,2025-08-15 19:22:34,2025-09-19 19:22:34,True,Senior,1822,4
14144,8941,Retail,Store Managers,Permanent,Full Time,Visual Merchandiser,46135.6,53065.94,"$46,135-$53,065",Auckland,Papakura,closed,2025-10-24 15:33:50,2025-11-21 15:33:50,True,Entry,1573,5
14145,8412,Education,Teachers,Permanent,Part Time,Primary Teacher,48476.42,59483.32,"$48,476-$59,483",Auckland,North Shore,filled,2025-11-29 02:50:12,2026-01-03 02:50:12,False,Entry,1273,3
14146,8955,Construction,Quantity Surveyors,Contract,Full Time,Mid Carpenter,75091.81,83927.41,$40/hour,Canterbury,Ashburton,filled,2024-08-25 02:49:11,2024-09-22 02:49:11,False,Mid,2348,16
14147,7933,Manufacturing,Quality Control,Permanent,Full Time,Warehouse Manager,74159.98,87435.66,"$74,159-$87,435",Northland,Whangarei,closed,2023-12-20 13:06:31,2024-01-20 13:06:31,False,Mid,5468,8
14148,8846,Construction,Quantity Surveyors,Permanent,Full Time,Site Manager,66140.94,75134.49,"$66,140-$75,134",Auckland,North Shore,filled,2025-09-10 09:30:27,2025-10-10 09:30:27,False,Mid,1326,5
14149,7415,Government,Communications,Permanent,Casual,Communications Advisor,75700.11,85260.95,"$75,700-$85,260",Auckland,Papakura,closed,2024-07-25 12:04:32,2024-08-14 12:04:32,False,Mid,4043,3
14150,7085,Healthcare,Mental Health,Permanent,Casual,Pharmacist,NULL,NULL,Negotiable,Auckland,Manukau,closed,2025-02-17 21:24:07,2025-03-30 21:24:07,False,Mid,2664,2
14151,8424,Education,Teacher Aides,Permanent,Full Time,Primary Teacher,110237.49,121884.86,$110k-$121k,Taranaki,New Plymouth,closed,2026-07-18 00:35:25,2026-08-03 00:35:25,False,Senior,264,2
14152,7797,Manufacturing,Machine Operators,Permanent,Full Time,Production Manager,69680.75,89591.66,"$69,680-$89,591",Auckland,North Shore,filled,2023-10-27 16:32:11,2023-11-15 16:32:11,False,Mid,4502,5
14153,7713,Manufacturing,Production Managers,Permanent,Full Time,Warehouse Manager,74377.69,89675.68,"$74,377-$89,675",Wellington,Lower Hutt,closed,2024-09-10 02:55:13,2024-09-26 02:55:13,False,Mid,3789,4
14154,7142,Agriculture,Viticulture,Permanent,Full Time,Viticulturist,50129.98,64031.26,"$50,129-$64,031",Otago,Wanaka,filled,2026-07-07 14:47:33,2026-08-16 14:47:33,False,Entry,269,3
14155,8334,Technology,System Administrators,Permanent,Full Time,QA Engineer,112356.51,145640.23,$112k-$145k,Auckland,Manukau,closed,2024-05-02 01:58:38,2024-05-27 01:58:38,True,Senior,2596,4
14156,8383,Education,Early Childhood,Permanent,Full Time,SENCO,75244.99,86442.27,"$75,244-$86,442",Auckland,Papakura,closed,2025-10-05 18:16:15,2025-11-11 18:16:15,False,Mid,1970,7
14157,8922,Accounting,Tax Specialists,Permanent,Casual,Bookkeeper,NULL,NULL,Negotiable,Canterbury,Christchurch,filled,2023-10-21 16:03:04,2023-12-01 16:03:04,True,Mid,3074,4
14158,7829,Accounting,Financial Controllers,Contract,Full Time,Financial Controller,68435.26,83341.54,$40/hour,Auckland,Papakura,filled,2024-04-09 15:49:08,2024-04-27 15:49:08,True,Mid,4369,1
14159,8986,Retail,Sales Assistants,Permanent,Full Time,Sales Consultant,70404.26,91423.34,"$70,404-$91,423",Canterbury,Waimakariri,expired,2025-09-22 04:51:19,2025-11-05 04:51:19,False,Mid,1671,6
