listing_id,user_id,vehicle_type,make,model,year,mileage_km,fuel_type,transmission,body_type,colour,engine_cc,registration_status,asking_price,region,city,status,listed_date,sold_date,view_count,watchlist_count,enquiry_count
18747,8147,Boat,Mazda,BT-50,2021,64932,Petrol,CVT,Ute,Green,3500,Registered,42945.55,Waikato,Cambridge,expired,2026-01-11 23:58:36,NULL,1039,253,23
18748,8360,Car,Holden,Captiva,2024,35716,Petrol,Manual,SUV,Silver,1200,Registered,33301.05,Nelson-Marlborough,Blenheim,expired,2023-08-21 11:53:16,NULL,3290,608,162
18749,7133,Car,Mercedes-Benz,A-Class,2010,278705,Petrol,Manual,Sedan,Grey,1000,Registered,1606.64,Otago,Queenstown,expired,2026-06-29 23:53:17,NULL,163,38,6
18750,8605,Car,Holden,Colorado,2025,17060,Hybrid,Manual,Hatchback,Blue,2200,On Hold,31960.49,Canterbury,Selwyn,withdrawn,2023-08-29 01:05:20,NULL,4250,718,145
18751,6310,SUV,Nissan,Note,2020,63946,Petrol,Automatic,Ute,White,1600,Registered,26179.2,Auckland,Waitakere,sold,2026-04-02 02:49:58,2026-05-16 02:49:58,210,50,14
18752,8051,Car,Mazda,Mazda3,2023,43004,Diesel,Automatic,SUV,Bronze,1500,Registered,30534.61,Wellington,Porirua,expired,2024-11-09 15:30:46,NULL,3099,295,231
18753,6096,Motorcycle,Ford,Focus,2020,24460,Petrol,Manual,Van,Black,300,Registered,10367.76,Canterbury,Ashburton,expired,2025-03-05 13:28:31,NULL,1296,281,92
18754,7176,Car,Holden,Astra,2018,92977,Petrol,Automatic,Ute,Green,1600,Expired,15608.67,Bay of Plenty,Rotorua,sold,2025-01-18 06:45:26,2025-02-14 06:45:26,804,168,48
18755,2442,Car,Mitsubishi,Pajero,2017,99009,Petrol,Automatic,Wagon,White,1200,Registered,20831.12,Waikato,Hamilton,sold,2025-02-17 22:41:51,2025-03-04 22:41:51,1114,267,51
18756,1755,Car,Toyota,Camry,2017,141785,Diesel,Automatic,Hatchback,Red,1500,Registered,12290.88,Wellington,Kapiti Coast,expired,2023-11-04 23:59:22,NULL,3769,326,160
18757,5006,Motorcycle,Nissan,Qashqai,2021,27694,Petrol,Automatic,SUV,Black,1000,Registered,9263.59,Auckland,North Shore,sold,2025-07-20 13:23:21,2025-08-22 13:23:21,580,65,18
18758,3639,Ute,Nissan,Pathfinder,2015,192536,Hybrid,Manual,Ute,Black,4000,Registered,14939.51,Taranaki,Stratford,sold,2026-03-23 19:37:10,2026-04-02 19:37:10,639,113,39
18759,4754,SUV,Volkswagen,Golf,2021,81132,Hybrid,Automatic,Hatchback,White,3500,Registered,27036.67,Otago,Oamaru,withdrawn,2025-01-19 22:25:40,NULL,2762,247,200
18760,7932,SUV,Hyundai,Venue,2016,156291,Diesel,Manual,Ute,White,3000,Registered,16048.2,Canterbury,Ashburton,sold,2023-08-13 14:48:55,2023-08-26 14:48:55,2746,243,171
18761,7024,Van,Honda,HR-V,2024,20187,Diesel,Manual,Sedan,Red,1500,Registered,31607.6,Manawatu-Wanganui,Whanganui,sold,2024-07-11 12:13:39,2024-08-18 12:13:39,3303,461,78
18762,6977,SUV,Volkswagen,Golf,2017,75422,Petrol,Automatic,Wagon,Grey,2500,Registered,21972.09,Southland,Te Anau,sold,2026-02-16 08:11:02,2026-03-15 08:11:02,813,166,45
18763,9472,SUV,Ford,Mustang,2026,0,Petrol,Automatic,Sedan,Silver,1800,On Hold,31959.39,Canterbury,Christchurch,withdrawn,2024-11-01 14:22:47,NULL,2523,281,173
18764,7062,Car,Honda,Jazz,2022,48946,Petrol,Automatic,Sedan,White,3500,Registered,30814.96,Auckland,Manukau,expired,2025-10-14 22:41:37,NULL,1460,281,84
18765,7711,SUV,Toyota,Yaris,2017,98926,Hybrid,Manual,Ute,Black,1600,Registered,21430.94,Nelson-Marlborough,Richmond,expired,2025-10-24 17:18:53,NULL,809,110,22
18766,6553,Car,Mitsubishi,Lancer,2024,26423,Diesel,Manual,SUV,White,1200,Registered,26090.43,Auckland,Manukau,sold,2026-05-04 09:12:58,2026-05-25 09:12:58,416,43,30
18767,8290,Car,Mazda,BT-50,2024,18628,Petrol,Automatic,SUV,Silver,1200,Registered,33038.48,Canterbury,Selwyn,expired,2025-12-30 04:42:21,NULL,311,69,14
18768,7070,SUV,Toyota,Hilux,2019,97725,Diesel,Automatic,Van,Bronze,1500,Expired,25800.15,Auckland,Waitakere,expired,2026-01-16 17:49:13,NULL,759,189,36
18769,664,Car,Mazda,Mazda2,2026,0,Petrol,Manual,Van,Red,3000,Registered,36895.22,Auckland,Manukau,expired,2025-04-17 09:25:30,NULL,1772,352,98
18770,2698,Car,BMW,3 Series,2022,43636,Petrol,Automatic,Hatchback,Blue,3500,Imported - Compliance Required,35472.25,Waikato,Taupo,expired,2026-06-28 16:00:56,NULL,205,23,13
18771,295,Van,Volkswagen,Tiguan,2018,90649,Petrol,CVT,Sedan,Grey,3500,Registered,17363.53,Auckland,Papakura,withdrawn,2024-08-31 13:19:28,NULL,2889,443,164
18772,3769,Ute,Ford,Falcon,2025,14527,Petrol,Automatic,Coupe,Blue,3000,On Hold,29053.03,Auckland,Manukau,sold,2025-05-01 07:37:57,2025-06-02 07:37:57,1543,185,95
18773,1746,SUV,Toyota,Corolla,2019,117839,Petrol,Automatic,Hatchback,Silver,3500,Registered,21576.76,Auckland,Auckland City,sold,2023-12-08 17:02:51,2024-01-05 17:02:51,3248,624,118
18774,7010,SUV,Holden,Colorado,2019,110391,Petrol,Manual,SUV,Silver,1600,Registered,20151.09,Wellington,Porirua,expired,2023-12-28 15:20:45,NULL,2308,396,64
18775,798,Motorcycle,Holden,Cruze,2020,26568,Petrol,Automatic,Coupe,Red,500,Registered,10306.87,Waikato,Taupo,expired,2024-03-16 21:02:02,NULL,1685,322,100
18776,3011,Motorhome,Mitsubishi,Triton,2011,152996,Petrol,Automatic,SUV,Black,4000,Registered,6889.85,Auckland,Franklin,expired,2026-05-27 18:07:28,NULL,236,37,18
18777,7780,Motorcycle,Audi,A1,2024,8444,Petrol,Automatic,Wagon,Green,600,Registered,16076.75,Auckland,Waitakere,expired,2026-03-02 14:43:10,NULL,776,176,61
18778,4105,SUV,Nissan,X-Trail,2019,58371,Petrol,Automatic,Wagon,Blue,4000,Registered,24605.46,Wellington,Porirua,sold,2025-11-13 18:41:03,2025-12-26 18:41:03,462,105,17
18779,48,Motorhome,Subaru,XV,2019,68831,Petrol,Automatic,Hatchback,Black,2500,Registered,16424.3,Southland,Te Anau,sold,2026-03-25 11:04:45,2026-05-23 11:04:45,206,19,12
18780,8683,Motorcycle,Toyota,C-HR,2015,44432,Petrol,Manual,Ute,Black,250,Registered,4467.61,Canterbury,Selwyn,expired,2024-01-28 22:56:02,NULL,1444,217,109
18781,8382,Motorcycle,Holden,Colorado,2020,27206,Hybrid,Manual,Wagon,Silver,1200,Registered,9630.95,Bay of Plenty,Whakatane,expired,2025-10-16 23:13:13,NULL,1074,193,37
18782,7732,Motorhome,Toyota,RAV4,2022,57189,Diesel,Automatic,Coupe,Black,1600,Registered,27532.4,Auckland,North Shore,sold,2025-06-15 06:48:10,2025-07-31 06:48:10,1137,172,83
18783,7798,Car,Mitsubishi,Outlander,2021,57739,Electric,Automatic,Sedan,Red,NULL,Expired,28638.28,Auckland,Manukau,expired,2024-04-24 00:36:27,NULL,3144,597,218
18784,8462,Car,Nissan,Leaf,2025,12301,Petrol,Manual,Van,Bronze,1800,On Hold,29254.49,Canterbury,Selwyn,expired,2026-02-23 04:00:15,NULL,423,79,12
18785,7348,Car,Nissan,Pathfinder,2013,223424,Petrol,Manual,Sedan,Silver,2500,On Hold,13167.0,Southland,Te Anau,withdrawn,2026-04-23 02:31:52,NULL,189,18,6
18786,9565,Van,Toyota,C-HR,2025,12365,Petrol,Automatic,Hatchback,White,1000,Registered,37473.73,Canterbury,Timaru,expired,2023-08-27 03:10:12,NULL,2116,207,120
18787,335,Car,Toyota,Corolla,2023,47471,Diesel,CVT,Hatchback,Blue,2000,On Hold,31381.39,Bay of Plenty,Whakatane,expired,2024-06-26 09:55:14,NULL,1976,394,143
18788,6717,Ute,Holden,Colorado,2026,0,Petrol,Automatic,Sedan,Black,3000,Registered,31854.7,Otago,Oamaru,expired,2024-07-20 01:05:43,NULL,2075,492,112
18789,7255,SUV,Nissan,X-Trail,2025,11580,Petrol,CVT,SUV,Green,1300,Registered,31658.02,Waikato,Hamilton,sold,2024-08-31 15:57:32,2024-10-08 15:57:32,1572,143,57
18790,4755,SUV,Honda,CR-V,2020,106013,Diesel,Automatic,SUV,Red,2000,Registered,20756.06,Nelson-Marlborough,Blenheim,expired,2024-03-18 12:10:32,NULL,1307,244,29
18791,7722,Motorcycle,Toyota,Yaris,2026,0,Petrol,Automatic,Convertible,Bronze,500,Expired,13364.8,Bay of Plenty,Mount Maunganui,expired,2025-01-14 02:36:54,NULL,586,84,14
18792,6885,Ute,Toyota,RAV4,2024,21232,Diesel,Automatic,Hatchback,Black,3500,Expired,28319.6,Auckland,Waitakere,withdrawn,2025-11-10 05:25:42,NULL,468,92,24
18793,7066,Car,Mazda,CX-9,2020,75626,Hybrid,Manual,Sedan,Gold,1200,Registered,22784.64,Otago,Wanaka,expired,2026-05-17 12:06:29,NULL,265,61,20
18794,5990,Ute,Holden,Astra,2025,11626,Petrol,CVT,Sedan,Gold,1600,Registered,35991.65,Bay of Plenty,Tauranga,expired,2026-01-09 11:45:21,NULL,674,162,41
18795,5737,Motorhome,Ford,Mustang,2026,0,Diesel,Automatic,Ute,Orange,3500,Registered,38192.92,Gisborne,Gisborne,withdrawn,2023-11-14 01:29:25,NULL,2262,219,60
18796,8964,Van,BMW,3 Series,2020,85231,Diesel,Automatic,Ute,Silver,1200,Registered,27386.13,Auckland,Franklin,withdrawn,2024-07-23 04:03:26,NULL,1249,294,35
18797,1394,Car,BMW,1 Series,2018,102219,Hybrid,Manual,Wagon,Bronze,2500,Registered,28426.42,Canterbury,Waimakariri,sold,2026-03-01 07:34:19,2026-03-28 07:34:19,436,53,18
18798,8973,Motorcycle,Toyota,Corolla,2012,51969,Hybrid,Automatic,Sedan,Silver,900,On Hold,1932.23,Auckland,Waitakere,sold,2024-09-19 03:53:22,2024-10-04 03:53:22,949,184,29
18799,8803,Car,Honda,Jazz,2005,368447,Petrol,CVT,Van,Silver,3500,Registered,1500,Wellington,Kapiti Coast,sold,2024-03-03 12:16:37,2024-03-31 12:16:37,3392,324,96
18800,8552,Car,Mazda,BT-50,2024,24897,Petrol,Manual,Convertible,White,1200,Registered,31311.24,Canterbury,Timaru,sold,2024-05-12 01:30:07,2024-06-18 01:30:07,1168,153,73
18801,6885,Ute,Ford,Mustang,2010,231231,Petrol,Manual,Coupe,White,3500,Registered,3384.25,Auckland,North Shore,sold,2026-07-12 22:00:21,2026-07-30 22:00:21,124,12,6
18802,7584,Car,Toyota,Hilux,2018,74519,Electric,CVT,Hatchback,White,NULL,Registered,15702.73,Waikato,Rotorua,sold,2024-02-28 15:01:10,2024-04-27 15:01:10,1479,205,47
18803,7345,Motorhome,Ford,Ranger,2025,10638,Petrol,Automatic,Hatchback,Silver,3500,Registered,29055.63,Hawkes Bay,Hastings,sold,2024-05-18 05:43:46,2024-06-25 05:43:46,1757,216,134
18804,7929,SUV,Suzuki,Baleno,2026,0,Petrol,Automatic,Sedan,Grey,2500,Registered,36950.26,Auckland,Manukau,expired,2025-06-28 03:10:33,NULL,1147,191,50
18805,7957,Car,Kia,Niro,2020,88764,Petrol,Automatic,Van,Orange,2500,Registered,23328.09,Auckland,Manukau,expired,2026-01-29 22:37:52,NULL,531,58,26
18806,8552,Car,Hyundai,Santa Fe,2020,89337,Petrol,Automatic,Convertible,Blue,1500,Registered,23451.68,Bay of Plenty,Tauranga,expired,2024-08-27 07:00:15,NULL,1192,143,81
18807,8401,Car,Toyota,C-HR,2009,143133,Petrol,Manual,Van,White,4000,Registered,1500,Auckland,Auckland City,sold,2024-07-09 22:50:00,2024-08-03 22:50:00,2613,447,84
18808,7709,Motorhome,Ford,Falcon,2018,69881,Petrol,Manual,Sedan,Green,3000,On Hold,23659.87,Wellington,Porirua,sold,2024-11-12 16:29:04,2024-12-01 16:29:04,937,116,22
18809,4147,Motorcycle,Holden,Trax,2024,10652,Petrol,Automatic,SUV,Red,300,On Hold,12702.17,Auckland,Auckland City,sold,2026-07-21 14:55:01,2026-07-30 14:55:01,58,12,2
18810,8675,Car,Honda,Civic,2020,52178,Electric,Automatic,Ute,White,NULL,Imported - Compliance Required,25962.79,Auckland,Waitakere,expired,2024-09-21 05:39:36,NULL,1733,151,84
18811,569,SUV,BMW,X1,2023,34043,Diesel,Automatic,Hatchback,Black,1500,Registered,48801.01,Canterbury,Waimakariri,expired,2026-01-08 22:34:54,NULL,1006,144,80
18812,2811,Car,Mazda,BT-50,2019,84794,Petrol,Automatic,Ute,Black,1600,On Hold,18153.49,Auckland,Manukau,expired,2025-01-03 04:52:49,NULL,2508,541,171
18813,8853,Car,Holden,Commodore,2020,94506,Diesel,Automatic,Sedan,Blue,1300,Registered,24803.42,Auckland,North Shore,sold,2024-05-18 06:07:59,2024-06-26 06:07:59,3954,625,260
18814,7003,Motorcycle,Mazda,CX-9,2026,0,Diesel,Manual,Ute,Grey,125,Registered,13882.59,Otago,Oamaru,sold,2024-01-25 22:45:33,2024-02-05 22:45:33,1747,391,109
18815,2882,Car,Hyundai,i30,2023,33755,Hybrid,Automatic,SUV,Silver,2500,Registered,33821.94,Auckland,Franklin,sold,2024-04-19 17:53:41,2024-06-13 17:53:41,3106,329,232
18816,4564,Car,Ford,Fiesta,2024,16855,Petrol,CVT,Sedan,Blue,1500,Expired,33404.38,West Coast,Greymouth,expired,2025-03-06 13:54:29,NULL,1020,248,72
18817,3283,SUV,BMW,X1,2012,126603,Petrol,Automatic,Ute,Blue,1800,Registered,11560.53,Canterbury,Selwyn,withdrawn,2025-11-30 03:36:26,NULL,770,62,51
18818,8691,Motorhome,Mitsubishi,ASX,2026,0,Petrol,Automatic,Sedan,White,1800,Registered,32375.56,Canterbury,Selwyn,expired,2024-04-09 22:34:06,NULL,4180,504,145
18819,7675,Car,Audi,A1,2021,44510,Petrol,Automatic,Hatchback,Bronze,4000,Registered,36054.63,Auckland,Manukau,sold,2024-02-21 02:53:12,2024-04-15 02:53:12,2893,642,155
18820,9931,SUV,Ford,Fiesta,2023,49915,Petrol,Automatic,Hatchback,Blue,2200,Registered,24139.85,Bay of Plenty,Tauranga,sold,2025-02-19 08:18:31,2025-03-12 08:18:31,1594,177,114
18821,378,Car,Ford,Everest,2024,17786,Petrol,Automatic,SUV,Blue,1800,Registered,29777.48,Auckland,Papakura,sold,2024-03-23 11:57:31,2024-04-28 11:57:31,1777,149,77
18822,2823,Car,Ford,Everest,2018,89885,Petrol,Automatic,Coupe,White,1600,Expired,16416.82,Canterbury,Waimakariri,expired,2026-03-17 11:27:32,NULL,321,60,13
18823,3886,SUV,Kia,Niro,2013,204528,Hybrid,Automatic,Ute,Green,4000,Registered,4103.88,Auckland,Papakura,expired,2025-12-13 16:05:41,NULL,1210,157,47
18824,7033,Motorcycle,Nissan,X-Trail,2022,17153,Diesel,CVT,Hatchback,Silver,250,Expired,10126.49,Auckland,Papakura,withdrawn,2024-07-29 11:42:00,NULL,1884,211,40
18825,8272,Car,Mazda,CX-5,2026,0,Diesel,Automatic,Hatchback,Black,1300,Registered,34228.75,Auckland,Waitakere,expired,2025-11-15 04:44:58,NULL,595,51,37
18826,8421,Car,Mitsubishi,Outlander,2023,39529,Diesel,Manual,Ute,Silver,2500,Registered,29872.41,Canterbury,Christchurch,sold,2024-10-04 10:39:44,2024-10-25 10:39:44,2191,204,107
18827,1237,Car,Toyota,Yaris,2021,80692,Diesel,Automatic,SUV,Black,1000,On Hold,28038.47,Auckland,North Shore,sold,2025-10-01 12:47:41,2025-11-25 12:47:41,1186,118,71
18828,6358,SUV,Mazda,CX-3,2020,79435,Hybrid,CVT,Sedan,Black,1500,On Hold,19405.57,Waikato,Tauranga,sold,2025-10-12 19:58:51,2025-10-18 19:58:51,1301,321,43
18829,2670,Car,Suzuki,Ignis,2024,25630,Petrol,Automatic,SUV,White,1600,Registered,30911.81,Auckland,Papakura,expired,2023-08-29 00:47:01,NULL,2422,558,115
18830,6505,Motorhome,Holden,Trax,2021,48502,Petrol,Manual,Wagon,Black,3000,Registered,20612.42,Auckland,Waitakere,expired,2026-03-24 20:52:17,NULL,548,91,20
18831,7322,Car,Toyota,C-HR,2026,0,Diesel,Manual,Hatchback,Black,1800,Registered,38194.76,Auckland,North Shore,sold,2025-10-11 23:55:33,2025-10-16 23:55:33,447,74,35
18832,7949,SUV,Holden,Astra,2025,12774,Petrol,Manual,Wagon,Silver,1200,On Hold,35271.46,Auckland,Auckland City,withdrawn,2024-10-04 18:47:30,NULL,1672,389,71
18833,7946,Car,Mazda,Mazda2,2026,0,Diesel,Automatic,Hatchback,Red,1600,Registered,35429.06,Auckland,Papakura,sold,2023-10-04 12:18:06,2023-10-25 12:18:06,3387,487,153
18834,1994,SUV,Mitsubishi,Lancer,2013,150004,Petrol,Automatic,Ute,Grey,2000,Registered,11731.57,Manawatu-Wanganui,Whanganui,sold,2026-02-16 20:59:38,2026-04-04 20:59:38,839,168,27
18835,2963,Van,Nissan,Pathfinder,2025,10462,Petrol,Manual,Hatchback,Blue,1300,Registered,31142.34,Auckland,Papakura,expired,2024-09-19 22:56:26,NULL,2774,624,58
18836,7411,SUV,Subaru,Legacy,2019,83652,Petrol,Manual,SUV,Blue,1000,On Hold,24545.6,Wellington,Upper Hutt,expired,2023-10-03 20:53:44,NULL,4859,935,289
18837,8639,SUV,Toyota,RAV4,2024,24095,Petrol,Automatic,Van,Green,1000,On Hold,27104.89,Canterbury,Selwyn,sold,2025-12-11 18:31:34,2025-12-16 18:31:34,467,70,18
18838,7157,Car,Mercedes-Benz,GLC,2013,199860,Petrol,Automatic,Hatchback,Gold,2000,Registered,8999.99,Waikato,Tauranga,expired,2024-03-22 02:06:17,NULL,2103,269,110
18839,8374,SUV,Toyota,C-HR,2016,122017,Diesel,CVT,SUV,Silver,1600,On Hold,16204.76,Wellington,Upper Hutt,expired,2026-02-04 13:32:08,NULL,373,73,21
18840,7586,Car,Mitsubishi,Pajero,2017,122378,Diesel,Automatic,SUV,Blue,2200,Registered,14283.8,Canterbury,Waimakariri,expired,2023-08-14 12:33:54,NULL,4060,979,165
18841,1657,SUV,Mazda,CX-9,2022,34765,Petrol,Automatic,Ute,Silver,2000,Expired,28252.61,Northland,Whangarei,sold,2024-01-21 02:30:26,2024-02-28 02:30:26,2707,632,142
18842,8995,Car,Toyota,Hilux,2026,0,Petrol,Automatic,Sedan,Red,1800,Expired,38905.86,Auckland,Papakura,expired,2025-09-12 09:47:02,NULL,1514,175,57
18843,1918,Car,Mitsubishi,ASX,2021,40859,Petrol,Automatic,Ute,Silver,1500,Registered,20163.61,Canterbury,Selwyn,sold,2025-02-27 18:18:13,2025-03-09 18:18:13,2183,301,117
18844,8196,Car,Mazda,CX-3,2020,58648,Petrol,Manual,Wagon,Black,1500,Registered,26607.95,Auckland,Auckland City,sold,2026-01-18 16:09:56,2026-02-23 16:09:56,421,64,33
18845,8104,Boat,Nissan,Leaf,2022,42337,Petrol,CVT,Hatchback,Silver,1200,Registered,51041.79,Bay of Plenty,Mount Maunganui,sold,2025-01-13 06:01:17,2025-02-23 06:01:17,903,84,59
18846,4058,Van,Nissan,Note,2024,21445,Hybrid,Automatic,SUV,Blue,1000,Expired,26196.51,Canterbury,Timaru,sold,2025-09-20 05:00:49,2025-10-26 05:00:49,579,87,41
18847,3524,SUV,BMW,X3,2019,116511,Hybrid,Manual,Wagon,Black,4000,Registered,37252.19,Taranaki,New Plymouth,withdrawn,2023-11-21 21:13:34,NULL,2787,612,93
18848,8457,Car,Ford,Falcon,2018,117918,Petrol,Automatic,Wagon,Grey,3500,Registered,18190.46,Canterbury,Timaru,expired,2023-08-22 18:39:30,NULL,1852,149,100
18849,7160,SUV,Ford,Ranger,2022,33384,Petrol,Automatic,SUV,Black,2500,Registered,28386.27,Auckland,Auckland City,sold,2026-05-08 01:10:32,2026-06-12 01:10:32,149,22,3
18850,7990,Car,Subaru,Outback,2018,122004,Hybrid,Automatic,Ute,Silver,2000,Registered,21877.43,Wellington,Wellington City,sold,2024-10-31 21:27:38,2024-12-26 21:27:38,1926,315,149
18851,3614,Van,Audi,A4,2016,136632,Petrol,Automatic,Sedan,Grey,1500,Expired,18616.14,Auckland,Manukau,expired,2024-12-28 03:43:01,NULL,1127,150,60
18852,7834,Motorhome,Suzuki,Baleno,2023,38967,Diesel,CVT,SUV,Silver,1800,On Hold,25942.58,Auckland,Franklin,expired,2023-09-23 21:52:18,NULL,1529,305,53
18853,3158,Car,Mitsubishi,Triton,2023,50629,Petrol,Automatic,Coupe,Bronze,2000,On Hold,30397.85,Bay of Plenty,Rotorua,expired,2025-01-08 16:20:52,NULL,1626,226,112
18854,7007,SUV,Hyundai,i30,2021,46678,Hybrid,Manual,Hatchback,Bronze,3500,Registered,21527.85,Wellington,Upper Hutt,sold,2024-08-16 18:56:15,2024-09-20 18:56:15,1095,113,67
18855,7856,Boat,Honda,City,2024,27511,Petrol,Automatic,SUV,Blue,4000,Registered,47143.77,Wellington,Lower Hutt,sold,2025-07-10 12:18:08,2025-07-29 12:18:08,685,89,13
18856,7758,Car,Ford,Focus,2019,78226,Electric,Automatic,Hatchback,Red,NULL,Registered,22266.7,Taranaki,Stratford,expired,2025-01-18 11:13:42,NULL,1384,260,76
18857,7749,Motorcycle,Holden,Captiva,2020,35554,Petrol,Automatic,Hatchback,Bronze,1200,Registered,10442.19,Auckland,Franklin,sold,2024-09-17 02:15:05,2024-10-16 02:15:05,3083,712,131
18858,8777,SUV,Mitsubishi,Lancer,2023,25589,Petrol,CVT,Hatchback,Orange,1800,Registered,32854.67,Auckland,Franklin,sold,2023-12-23 11:36:14,2024-01-14 11:36:14,2034,349,155
18859,4065,Motorcycle,Honda,Civic,2020,19454,Diesel,CVT,Ute,Black,650,Registered,8703.27,Auckland,Manukau,expired,2025-12-31 11:10:50,NULL,439,92,19
18860,8449,Ute,Holden,Commodore,2025,14638,Petrol,Automatic,Ute,Green,1800,Registered,32877.28,Wellington,Porirua,expired,2025-02-13 05:11:54,NULL,2285,438,135
18861,7414,Van,Ford,Fiesta,2017,103765,Petrol,Manual,SUV,White,1000,Registered,20606.06,Auckland,Papakura,sold,2024-10-08 03:08:11,2024-11-13 03:08:11,2333,479,161
18862,8329,Motorhome,Hyundai,Venue,2024,27378,Petrol,Automatic,SUV,Silver,4000,Registered,35275.12,Canterbury,Christchurch,sold,2025-12-31 23:55:45,2026-03-01 23:55:45,700,126,45
18863,2969,Motorcycle,Mazda,CX-5,2018,36352,Petrol,Automatic,SUV,Grey,600,Registered,8814.35,Auckland,Auckland City,withdrawn,2025-11-29 09:11:16,NULL,930,111,19
18864,3249,Motorcycle,Toyota,Camry,2012,80313,Petrol,CVT,Wagon,Grey,500,Registered,4781.19,Nelson-Marlborough,Blenheim,expired,2025-11-16 23:23:10,NULL,875,86,42
18865,6055,Boat,Subaru,Outback,2025,15849,Hybrid,Manual,Coupe,Silver,2000,Registered,61276.03,Manawatu-Wanganui,Feilding,sold,2026-01-31 15:30:55,2026-03-10 15:30:55,473,38,23
18866,4332,SUV,Holden,Trax,2021,78319,Hybrid,Automatic,SUV,Silver,1300,Imported - Compliance Required,29865.53,Hawkes Bay,Hastings,sold,2025-04-02 22:47:39,2025-05-17 22:47:39,1671,155,111
18867,3764,Ute,Mitsubishi,Outlander,2018,114425,Diesel,Manual,Sedan,Grey,1000,Registered,18811.74,Northland,Kerikeri,expired,2025-02-21 06:42:20,NULL,1717,418,125
18868,6195,Car,Audi,A3,2023,36814,Petrol,Manual,Sedan,Blue,1200,Registered,42491.77,Taranaki,Hawera,expired,2024-03-04 12:08:11,NULL,2702,337,72
18869,2869,Ute,Toyota,Camry,2026,0,Petrol,Manual,Coupe,Red,1600,Registered,32277.86,Auckland,Waitakere,sold,2024-09-10 13:55:44,2024-10-11 13:55:44,2929,438,231
18870,8107,Car,Honda,Accord,2025,17081,Diesel,Manual,Ute,Black,3000,Registered,34581.7,Wellington,Kapiti Coast,sold,2024-03-11 18:45:51,2024-03-31 18:45:51,3311,272,80
18871,5446,Car,Subaru,Impreza,2019,117259,Hybrid,Automatic,Hatchback,Black,1800,Expired,16618.33,Waikato,Hamilton,expired,2025-06-30 08:25:51,NULL,1668,404,34
18872,7784,Car,Nissan,Qashqai,2015,148486,Petrol,CVT,SUV,Bronze,1800,Registered,9127.68,Wellington,Upper Hutt,expired,2024-05-01 19:40:51,NULL,1113,185,46
18873,3331,Car,Toyota,C-HR,2026,0,Petrol,Automatic,Ute,Black,2500,Registered,33605.22,Waikato,Cambridge,sold,2024-06-01 19:32:12,2024-06-10 19:32:12,3568,850,256
18874,7041,Car,Toyota,Yaris,2022,64169,Petrol,Automatic,SUV,Blue,1000,Registered,25477.96,Wellington,Wellington City,sold,2025-09-23 07:56:58,2025-10-01 07:56:58,977,83,38
18875,7871,SUV,Toyota,Yaris,2018,105660,Diesel,Automatic,Wagon,Bronze,3500,Registered,18834.21,Canterbury,Timaru,sold,2024-04-07 13:58:45,2024-04-18 13:58:45,2810,404,127
18876,8983,Van,Honda,Civic,2025,8021,Petrol,CVT,Sedan,Gold,2500,On Hold,29090.3,Waikato,Taupo,sold,2026-04-01 03:48:41,2026-05-30 03:48:41,486,65,16
18877,9761,SUV,Mazda,CX-9,2016,162526,Petrol,Automatic,Sedan,Blue,1500,On Hold,16486.18,Bay of Plenty,Rotorua,sold,2026-04-18 20:06:44,2026-05-30 20:06:44,496,47,23
18878,7523,Boat,Ford,Ranger,2015,167230,Petrol,Automatic,Sedan,Grey,4000,Registered,21211.97,Canterbury,Selwyn,expired,2025-02-26 18:59:26,NULL,2655,637,191
18879,2234,Motorcycle,Nissan,Pathfinder,2023,14916,Hybrid,Automatic,Ute,Blue,750,Registered,12318.48,Northland,Kaitaia,sold,2025-04-02 10:38:44,2025-05-04 10:38:44,1950,230,87
18880,7739,Car,Mazda,MX-5,2024,34987,Petrol,CVT,Sedan,Grey,2200,Registered,28888.06,Wellington,Kapiti Coast,sold,2024-06-09 16:33:58,2024-08-03 16:33:58,3373,605,206
18881,8432,Ute,Honda,Jazz,2023,42979,Diesel,Automatic,Van,Green,3000,Registered,29923.03,Canterbury,Ashburton,expired,2024-05-20 07:02:50,NULL,1466,231,43
18882,6080,Car,Mazda,Mazda2,2025,13364,Petrol,CVT,Ute,Grey,1200,Registered,29498.54,Manawatu-Wanganui,Whanganui,sold,2023-11-08 00:50:07,2023-11-14 00:50:07,2608,323,84
